closeDay;nextTradingDay;indexSymbol;indexName;indexType;indexCurrency;indexClose;indexComponentCount;indexMcapUnits;indexDivisor;internalNumber;isin;sedol;ric;cusip;name;country;currency;currencyNextDay;exchange;icb5;sharesClose;freeFloatClose;capFactorCf;weightFactorWf;closeUnadjustedLocal;fxLocalToIndexCurrencyClose;mcapUnitsLocal;mcapUnitsIndexCurrency;indexComponentCountNextDay;indexDivisorNextDay;sharesNextDay;freeFloatNextDay;capFactorNextDaycf;weightFactorNextDayWf;adjustedLocal;adjustedMcapUnitsLocal;adjustedMcapUnitsIndexCurrency;weight
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN0SC3;CNE100001NP4;B94VG58;1829.HK;;CHINA MACHINERY ENGR.'H';CN;CNY;CNY;0;50101015;908269920;0.95;1;862856424;2.9704328;0.1552493;2563057024;397912798;1483;943705910;0;0;0;0;2.9704328;0;0;0.000258863
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN24GL;CNE000000J85;6460200;900936.SS;;INNER MONGOLIA EERDUOSI 'B';CN;USD;USD;0;40204020;420000000;0.6517;1;273714000;1.372;1;375535608;375535608;1483;943705910;420000000;0.6387;1;268254000;1.372;368044488;368044488;0.000244305
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;MY8080;MYQ0021OO004;B1Q2KS4;GHLS.KL;;GHL SYSTEMS;MY;MYR;MYR;0;50205015;1141500517;0.3572;1;407743985;1.88;0.2416043;766558692;185203883;1483;943705910;1141500517;0.3563;1;406716634;1.88;764627272;184737243;0.000120485
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW60D8;TW0006443005;BK0S597;6443.TW;;TSEC;TW;TWD;TWD;0;60102020;445796730;0.93;1;414590959;34.25;0.0359777;14199740346;510873988;1483;943705910;445796730;0.93;1;414590959;34.25;14199740346;510873988;0.00033235
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW0492;TW0002515004;6084666;2515.TW;;BES;TW;TWD;TWD;0;50101010;1525017500;0.8926;1;1361230620;9.02;0.0359777;12278300192;441745063;1483;943705910;1525017500;0.8926;1;1361230620;9.02;12278300192;441745063;0.000287378
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;PK202D;PK0051601018;6079532;BKEQ.PSX;;BANK AL HABIB;PK;PKR;PKR;0;30101010;1111425419;0.49;0.5246814;544598455;72.64;0.006396;20756202995;132756663;1483;943705910;0;0;0;0;72.64;0;0;8.6365E-05
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW11VM;TW0003030003;6338921;3030.TW;;Test Research;TW;TWD;TWD;0;10102020;236216000;0.7092;1;167524387;60;0.0359777;10051463220;361628528;1483;943705910;236216000;0.7092;1;167524387;60;10051463220;361628528;0.000235258
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN88IX;KYG8917X1218;6410324;0698.HK;;TONGDA GROUP HOLDINGS;CN;HKD;HKD;0;10102015;6479505097;0.6388;1;4139107856;0.46;0.128815;1903989614;245262422;1483;943705910;6480000000;0.6388;1;4139424000;0.46;1904135040;245281155;0.000159556
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;IN205C;INE503A01015;B0ZJXW4;DCBA.BO;;DCB BANK;IN;INR;INR;0;30101010;310505663;0.3491;0.4063718;108397527;108.6;0.0135392;4783797203;64768786;1483;943705910;0;0;0;0;108.6;0;0;4.21354E-05
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;ZA13V8;ZAE000180915;BCDYGW6;IPFJ.J;;INVESTEC PROPERTY;ZA;ZAR;ZAR;0;35102000;804918400;0.64;1;515147776;10.850001;0.0700525;5589353885;391548216;1483;943705910;804918400;0.64;1;515147776;10.65;5486323814;384330686;0.000254722
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW1OBP;KYG390101064;B7X3BR8;8406.TWO;;GINKO INTERNATIONAL;TW;TWD;TWD;0;20102015;97073000;0.53;1;51448690;232;0.0359777;11936096080;429433284;1483;943705910;97073000;0.53;1;51448690;232;11936096080;429433284;0.000279368
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW00XM;TW0001103000;6190626;1103.TW;;Chia Hsin Cement;TW;TWD;TWD;0;50101030;774780548;0.6929;1;536845442;22;0.0359777;11810599724;424918214;1483;943705910;774780548;0.6929;1;536845442;22;11810599724;424918214;0.000276431
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW11A1;TW0001702009;6621018;1702.TW;;Namchow Holdings;TW;TWD;TWD;0;45102020;294132962;0.5424;1;159537719;51.5;0.0359777;8216192529;295599718;1483;943705910;294132962;0.5424;1;159537719;51.5;8216192529;295599718;0.000192303
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;IN125D;INE933K01021;B4TL1F3;BACO.BO;;BAJAJ CONSUMER CARE;IN;INR;INR;0;40204035;147540159;0.5528;0.8863965;81560200;297.25;0.0135392;21489592441;290951890;1483;943705910;147540159;0.49;0.8863965;72294678;297.25;19048300188;257898746;0.000189279
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW9042;KYG0407M1033;B5P0RR5;4927.TW;;APEX INTERNATIONAL;TW;TWD;TWD;0;40204020;189937988;0.9221;1;175141819;59.9;0.0359777;10490994958;377441864;1483;943705910;0;0;0;0;59.9;0;0;0.000245545
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW034W;TW0002355005;6186799;2355.TW;;Chin Poon Ind;TW;TWD;TWD;0;10102015;397495420;0.8185;1;325350001;31.1;0.0359777;10118385031;364036231;1483;943705910;0;0;0;0;31.1;0;0;0.000236824
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;B0663T;PLCIECH00018;B0663T1;CIEP.WA;;CIECH;PL;PLN;PLN;0;55201000;52699909;0.4886;1;25749176;48.65;0.2602684;1252697412;326037552;1483;943705910;52699909;0.4886;1;25749176;48.65;1252697412;326037552;0.000212104
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;EG9036;EGS65541C012;6719355;CIRA.CA;;CAIRO INV.& RLST.DEV.;EG;EGP;EGP;0;35101010;582790325;0.4878;1;284285121;10.9;0.0638369;3098707819;197811898;1483;943705910;0;0;0;0;10.9;0;0;0.000128687
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW6061;KYG3931M1024;B6QH3G3;4935.TW;;GLOBAL LIGHTING TECHS.;TW;TWD;TWD;0;50202010;130937000;0.6111;1;80015601;104;0.0359777;8321622504;299392838;1483;943705910;130937000;0.6111;1;80015601;104;8321622504;299392838;0.00019477
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;B064B9;PLEURCH00011;B064B91;EUR.WA;;EUROCASH;PL;PLN;PLN;0;45201010;139163286;0.5596;1;77875775;15.09;0.2602684;1175145445;305853228;1483;943705910;139163286;0.5596;1;77875775;15.09;1175145445;305853228;0.000198973
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;PL101C;PLGPW0000017;B55XKV9;GPW.WA;;WARSAW STOCK EXCHANGE;PL;PLN;PLN;0;30202015;41972000;0.65;1;27281800;48;0.2602684;1309526400;340828341;1483;943705910;41972000;0.65;1;27281800;48;1309526400;340828341;0.000221726
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;PL702J;PLXTRDM00011;BZ059D5;XTB.WA;;X TRADE BROKERS DM;PL;PLN;PLN;0;30202015;117383635;0.3301;1;38748338;17.34;0.2602684;671896181;174873346;1483;943705910;117383635;0.3301;1;38748338;17.34;671896181;174873346;0.000113764
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TH107I;TH8206010002;BYXH7X7;SSP.BK;;SERMSANG POWER CORPORATION;TH;THB;THB;0;65101010;1014200000;0.484;1;490872800;12.5;0.031794;6135910000;195085123;1483;943705910;1014200000;0.5711;1;579209620;12.5;7240120250;230192383;0.000126913
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;PK20X8;PK0003101018;6454957;ICI.PSX;;ICI PAKISTAN;PK;PKR;PKR;0;55201000;92359050;0.1917;1;17705230;893.5;0.006396;15819623005;101182309;1483;943705910;92359050;0.1917;1;17705230;893.5;15819623005;101182309;6.58243E-05
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN1G4K;CNE100000X69;B4YX1N2;1798.HK;;CHINA DATANG CORP.RNP. 'H';CN;CNY;CNY;0;65101010;2501070880;0.93;1;2325995918;1.5598923;0.1552493;3628303122;563291549;1483;943705910;2501070880;0.93;1;2325995918;1.55989;3628297773;563290618;0.00036645
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN24QV;CNE000000QM7;6801832;200488.SZ;;SHANDONG CHENMING PAPER B;CN;HKD;HKD;0;55101015;706385266;0.7017;1;495670541;4.47;0.128815;2215647318;285408634;1483;943705910;706385266;0.7017;1;495670541;4.47;2215647318;285408634;0.000185673
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;EG20HD;EGS60041C018;6169518;CIEB.CA;;CREDIT AGRICOLE EGYPT;EG;EGP;EGP;0;30101010;310917000;0.3194;1;99306890;22.3;0.0638369;2214543647;141369604;1483;943705910;310917000;0.3196;1;99369073;22.3;2215930328;141458126;9.19682E-05
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW16XT;TW0008112004;6728373;8112.TW;;SUPREME ELECTRONICS;TW;TWD;TWD;0;10102010;418077661;1;1;418077661;40;0.0359777;16723106440;601658907;1483;943705910;428496473;1;1;428496473;40;17139858920;616652702;0.00039141
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;ID5066;ID1000095409;6653334;SMSM.JK;;SELAMAT SEMPURNA;ID;IDR;IDR;0;40101025;5758675440;0.4187;1;2411157407;1295;0.0000696;3.12245E+12;217322439;1483;943705910;0;0;0;0;1295;0;0;0.000141379
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN1QXN;US09950L1044;BMBQMH1;BQ.N;;BOQII HOLDING ADR 4:3;CN;USD;USD;0;40401030;72673560;0.91;1;66132940;5.8500004;1;386877725;386877725;1483;943705910;0;0;0;0;5.5299998;0;0;0.000251684
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TH10BM;TH0076010Y01;BYW5KH7;BFIT.BK;;SRISAWAD FINANCE;TH;THB;THB;0;30202015;551247241;0.1824;1;100547497;40.5;0.031794;4072173629;129470688;1483;943705910;551247241;0.1824;1;100547497;40.5;4072173629;129470688;8.42273E-05
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;MY40C0;MYQ0078OO004;B08TZP8;GDEX.KL;;GDEX;MY;MYR;MYR;0;50206040;5602624193;0.4059;1;2274105160;0.365;0.2416043;830048383;200543328;1483;943705910;5602624193;0.4101;1;2297636182;0.365;838637206;202618425;0.000130464
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW07IE;TW0005531008;6355287;5531.TW;;Shining Bldg;TW;TWD;TWD;0;35101010;982474245;0.5234;1;514227020;12.05;0.0359777;6196435591;222933508;1483;943705910;982474245;0.5234;1;514227020;12.05;6196435591;222933508;0.00014503
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW05LF;TW0002913001;6871073;2913.TW;;Taiwan Tea Corp;TW;TWD;TWD;0;45101020;790000000;0.8189;1;646931000;20.15;0.0359777;13035659650;468993081;1483;943705910;790000000;0.8189;1;646931000;20.15;13035659650;468993081;0.000305104
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW3080;TW0004536008;B724LT4;4536.TW;;TOPKEY;TW;TWD;TWD;0;40203050;90820000;0.8937;1;81165834;161;0.0359777;13067699274;470145764;1483;943705910;90820000;0.8937;1;81165834;161;13067699274;470145764;0.000305854
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;IN705H;INE752P01024;BZ05GC3;FRTL.BO;;FUTURE RETAIL;IN;INR;INR;0;40401010;542284079;0.24;0.8529854;130148179;65;0.0135392;7215942305;97698086;1483;943705910;0;0;0;0;65;0;0;6.35576E-05
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN24IN;CNE000000SJ9;6018256;900947.SS;;SHAI.ZHENHUA HEAVY IND. 'B';CN;USD;USD;0;50204020;1946355840;0.529;1;1029622239;0.232;1;238872359;238872359;1483;943705910;1946355840;0.529;1;1029622239;0.232;238872359;238872359;0.000155399
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TH229N;TH0616010Z03;B09C9S7;EASTW.BK;;EASTERN WATER RESOURCES;TH;THB;THB;0;65102030;1663725149;0.3;0.7302824;499117545;10.1;0.031794;3681417266;117046981;1483;943705910;1663725149;0.3;0.7302824;499117545;10.1;3681417266;117046981;7.6145E-05
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;BR701A;BRCVCBACNOR1;BGSH2S6;CVCB3.SA;;CVC BRA.OPD.E ACDV. ON;BR;BRL;BRL;0;40501015;201177258;1;1;201177258;26.89;0.1985996;5409656468;1074355602;1483;943705910;201177258;1;1;201177258;26.89;5409656468;1074355602;0.000698923
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW1HW3;TW0001565000;6673172;1565.TWO;;ST SHINE OPTICAL;TW;TWD;TWD;0;20102015;50416510;0.86;1;43358199;307.5;0.0359777;13332646193;479677947;1483;943705910;50416510;0.86;1;43358199;307.5;13332646193;479677947;0.000312055
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW11MD;TW0002505005;6497800;2505.TW;;Kuo Yang Const;TW;TWD;TWD;0;35101015;380000022;0.9483;1;360354021;30.45;0.0359777;10972779939;394775397;1483;943705910;0;0;0;0;30.45;0;0;0.000256822
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW14YS;TW0001218006;6876799;1218.TW;;Taisun;TW;TWD;TWD;0;45102020;499999038;0.6138;1;306899410;29.05;0.0359777;8915427861;320756594;1483;943705910;499999038;0.6138;1;306899410;29.05;8915427861;320756594;0.000208669
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TH70BS;TH7846010Z09;BYZ6CK4;WHAUP.BK;;WHA UTILITIES AND POWER;TH;THB;THB;0;65102030;3825000000;0.2955;1;1130287500;4.36;0.031794;4928053500;156682488;1483;943705910;3825000000;0.2955;1;1130287500;4.36;4928053500;156682488;0.00010193
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;IN0229;INE119A01028;B06KS32;BACH.BO;;Balrampur Chi;IN;INR;INR;0;45102035;210000000;0.6;0.8202324;126000000;319.45;0.0135392;33014928135;446995711;1483;943705910;210000000;0.6;0.8202324;126000000;319.45;33014928135;446995711;0.000290794
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;ID30EC;ID1000095607;6671422;PNLF.JK;;PANIN FINANCIAL;ID;IDR;IDR;0;30301010;32022073293;0.3752;1;12014681900;206;0.0000696;2.47502E+12;172261703;1483;943705910;32022073293;0.3752;1;12014681900;206;2.47502E+12;172261703;0.000112065
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN0A4D;CNE100000510;6280743;1385.HK;;SHAI.FUD.MICROELS.GP.'H';CN;CNY;CNY;0;10102010;284329920;0.94;1;267270125;11.7655699;0.1552493;3144585338;488194675;1483;943705910;284329920;0.94;1;267270125;11.7656;3144593383;488195931;0.000317596
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;BR05T0;BRTENDACNOR4;B28J1X2;TEND3.SA;;CONSTRUTORA TENDA ON;BR;BRL;BRL;0;40202010;104344246;0.946;1;98709657;26.1;0.1985996;2576322048;511656532;1483;943705910;104344246;1;1;104344246;26.1;2723384821;540863140;0.000332859
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;MY22F3;MYL7052OO003;6093167;PDNI.KL;;PADINI HOLDINGS;MY;MYR;MYR;0;40204020;657909500;0.5064;1;333165371;2.93;0.2416043;976174537;235847966;1483;943705910;657909500;0.5053;1;332441670;2.93;974054093;235335658;0.000153431
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW1FKP;TW0005478002;6343691;5478.TWO;;SOFT-WORLD INTL.;TW;TWD;TWD;0;40203040;127474310;0.61;1;77759329;108;0.0359777;8398007532;302140996;1483;943705910;127474310;0.61;1;77759329;106.5;8281368539;297944597;0.000196558
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN1T92;CNE1000023P0;BYQ3YQ4;6196.HK;;BANK OF ZHENGZHOU CO.'H';CN;CNY;CNY;0;30101010;1669800960;0.48;1;801504461;1.634568;0.1552493;1310113544;203394180;1483;943705910;1669800960;0.48;1;801504461;1.634568;1310113544;203394180;0.000132318
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN8BJ1;KYG4820C1309;BGLP953;0596.HK;;INSPUR INTERNATIONAL;CN;HKD;HKD;0;10102030;1138920960;0.45;1;512514432;2.0500002;0.128815;1050654688;135340096;1483;943705910;0;0;0;0;2.0200005;0;0;8.80456E-05
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;BR03JO;BRHGTXACNOR9;B010V16;HGTX3.SA;;CIA HERING;BR;BRL;BRL;0;40204020;162533937;0.8592;1;139649159;35.75;0.1985996;4992457434;991500049;1483;943705910;162533937;0.8592;1;139649159;35.75;4992457434;991500049;0.000645021
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW12IA;TW0002850005;6254061;2850.TW;;Shinkong Ins;TW;TWD;TWD;0;30302025;315963300;0.6921;1;218678200;40;0.0359777;8747128000;314701547;1483;943705910;315963300;0.6921;1;218678200;40;8747128000;314701547;0.000204729
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN1RWN;US98945L1052;BKPNMJ6;ZEPP.N;;ZEPP HEALTH CORPORATION ADR EACH 1:4;CN;USD;USD;0;40203010;33651510;0.8;1;26921208;10.890001;1;293171982;293171982;1483;943705910;0;0;0;0;10.49;0;0;0.000190723
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TR10G1;TRAVAKFN91P9;B03MZ30;VAKFN.IS;;VAKIF FINANSAL KIRALAMA;TR;TRY;TRY;0;30202000;200000000;0.2564;1;51280000;8.74;0.1146594;448187200;51388878;1483;943705910;0;0;0;0;8.74;0;0;3.34311E-05
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW01J9;TW0001532000;6038834;1532.TW;;China Metal;TW;TWD;TWD;0;55102010;376122112;0.7227;1;271823450;32.65;0.0359777;8875035643;319303368;1483;943705910;376122112;0.7227;1;271823450;32.65;8875035643;319303368;0.000207723
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN0Q7W;CNE1000002D0;B1DN3X6;3983.HK;;CHINA BLUE CHEMICAL 'H';CN;CNY;CNY;0;55201015;1771000960;0.8264;1;1463555193;1.9166763;0.1552493;2805161552;435499435;1483;943705910;1771000960;0.8264;1;1463555193;1.91668;2805166967;435500167;0.000283315
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN1ABL;CNE100000585;6295048;1666.HK;;TONG REN TANG TECHS.'H';CN;HKD;HKD;0;20103015;628704000;0.9432;1;592993613;6.48;0.128815;3842598612;494984340;1483;943705910;628704000;0.9432;1;592993613;6.48;3842598612;494984340;0.000322013
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN24CH;CNE0000002M3;6196174;200012.SZ;;CSG HOLDING 'B';CN;HKD;HKD;0;50203020;1109366032;1;1;1109366032;3.46;0.128815;3838406471;494444330;1483;943705910;1109369060;1;1;1109369060;3.46;3838416948;494445679;0.000321661
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW60KF;TW0004438007;BYP6XF6;4438.TW;;QUANG VIET ENTERPRISE;TW;TWD;TWD;0;40204020;103763942;0.6689;1;69407701;128;0.0359777;8884185728;319632569;1483;943705910;103763942;0.6689;1;69407701;128;8884185728;319632569;0.000207937
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW028Z;TW0002034006;6181374;2034.TW;;Yeun Chyang;TW;TWD;TWD;0;55102010;407130743;0.7833;1;318905511;30.3;0.0359777;9662836983;347646647;1483;943705910;437130743;0.7833;1;342404511;30.3;10374856683;373263478;0.000226162
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW1OR5;TW0008462003;BPFJDJ6;8462.TW;;POWER WIND HEALTH IND.;TW;TWD;TWD;0;40501030;73719060;0.6;1;44231436;144.5;0.0359777;6391442502;229949403;1483;943705910;0;0;0;0;144.5;0;0;0.000149594
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TH228M;TH0577C10Z04;B73F0X3;SIRI.BK;;SANSIRI;TH;THB;THB;0;35101010;14862734320;0.39;0.4170231;5796466385;1.36;0.031794;3287474118;104521855;1483;943705910;14862734320;0.39;0.4170231;5796466385;1.36;3287474118;104521855;6.79968E-05
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW17TQ;TW0001537009;6432566;1537.TW;;Kung Long;TW;TWD;TWD;0;50202010;81785394;0.8165;1;66777774;149.5;0.0359777;9983277213;359175356;1483;943705910;81785394;0.8165;1;66777774;149.5;9983277213;359175356;0.000233662
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW14B5;TW0009911008;6874027;9911.TW;;Taiwan Sakura;TW;TWD;TWD;0;50101035;221121188;0.6896;1;152485171;68.5;0.0359777;10445234214;375795511;1483;943705910;221121188;0.6896;1;152485171;68.5;10445234214;375795511;0.000244474
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;IN405E;INE455I01029;BJF6Z88;KVRI.BO;;KAVERI SEED COMPANY;IN;INR;INR;0;45102010;60329132;0.49;0.9704892;29561275;729.35;0.0135392;20924247756;283297575;1483;943705910;60329133;0.49;0.9704892;29561275;729.35;20924247756;283297575;0.0001843
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW01SI;TW0003705000;B680BR7;3705.TW;;YUNG SHIN GLOBAL HLDG;TW;TWD;TWD;0;20103015;266422983;0.9459;1;252009500;43.95;0.0359777;11075817525;398482436;1483;943705910;0;0;0;0;43.95;0;0;0.000259233
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;HK12X1;KYG5438W1116;BQZF1T7;0950.HK;;LEE'S PHARM.HDG.;CN;HKD;HKD;0;20103015;588835200;0.48;1;282640896;4.5;0.128815;1271884032;163837742;1483;943705910;0;0;0;0;4.4499999;0;0;0.000106585
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW305X;TW0006504004;B0X8PJ4;6504.TW;;NAN LIU ENTERPRISE;TW;TWD;TWD;0;45201020;72600000;0.6555;1;47589300;151.5;0.0359777;7209778950;259391267;1483;943705910;72600000;0.6555;1;47589300;151.5;7209778950;259391267;0.000168747
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN249E;CNE000000T59;6043645;200869.SZ;;YANTAI CHANGYU PION.WINE 'B';CN;HKD;HKD;0;45101015;232003200;1;1;232003200;15.74;0.128815;3651730368;470397647;1483;943705910;232003200;1;1;232003200;15.74;3651730368;470397647;0.000306018
