,Date,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Free_Float,Mcap_Units_Index_Currency,Weight
157712,2022-09-19,TH80GY,TH8365010009,DO DAY DREAM,TH,THB,45201020.0,1.0,0.3649,52366111.0,9.069338780514198e-05
159260,2022-09-19,B0YBSZ,TREREYS00015,REYSAS LOGISTICS,TR,TRY,50206060.0,1.0,0.6097,82822121.0,9.041045638660541e-05
159183,2022-09-19,TR11VH,TRENATU00026,NATUREL ENERJI,TR,TRY,60102020.0,1.0,0.2999,39898468.0,9.034556430345691e-05
160187,2022-09-19,CN256C,CNE0000006W3,SHAI.HIGHLY (GP.) 'B',CN,USD,50204000.0,1.0,1.0,138958938.0,8.995379736538619e-05
159015,2022-09-19,MY10YJ,MYL7241OO002,NEXTGREEN GLOBAL,MY,MYR,50205020.0,1.0,0.624,86572555.0,8.891946101077608e-05
160177,2022-09-19,CN26MT,CNE000000WP8,KAMA 'B',CN,USD,50206015.0,1.0,1.0,121680000.0,8.883813490106163e-05
159383,2022-09-19,TR20TF,TREPOLT00013,POLITEKNIK METAL,TR,TRY,55201020.0,1.0,0.1969,26784723.0,8.882761570980788e-05
159083,2022-09-19,MY24QG,MYQ0186OO005,PERAK TRANSIT,MY,MYR,50206010.0,1.0,0.6822,95740232.0,8.852755851188083e-05
159013,2022-09-19,MY204Q,MYL9679OO001,WCT HOLDINGS,MY,MYR,50101015.0,1.0,0.6404,87694424.0,8.782736181820101e-05
159239,2022-09-19,TR111N,TREKRVG00013,KERVAN GIDA SANAYI VE TICARET,TR,TRY,45102020.0,1.0,0.2949,42867636.0,8.780425002015543e-05
159180,2022-09-19,TR10CX,TRAEGSER91F0,EGE SERAMIK SANVETC.,TR,TRY,50101035.0,1.0,0.3908,55019914.0,8.713077542747927e-05
159499,2022-09-19,PL10NY,PLCNTSL00014,COGNOR HOLDING,PL,PLN,55102015.0,1.0,0.2694,34361624.0,8.707906770361128e-05
160174,2022-09-19,CN25GM,CNE0000002N1,INESA INTEL.TECH. 'B',CN,USD,10101010.0,1.0,1.0,133190191.0,8.687494981885728e-05
159008,2022-09-19,MY227V,MYL5135OO008,SARAWAK PLANTATION,MY,MYR,45102010.0,1.0,0.4526,56540052.0,8.664339470551936e-05
158920,2022-09-19,MY23RG,MYL6556OO004,ANN JOO RESOURCES,MY,MYR,55102010.0,1.0,0.4121,52927045.0,8.663094865138278e-05
159050,2022-09-19,MY241R,MYL3662OO003,MALAYAN FLOUR MILLS,MY,MYR,45102020.0,1.0,0.8802,113394309.0,8.649464652831486e-05
159318,2022-09-19,518610,TRAALGYO91Q5,ALARKO GAYMEN.YATOTA.,TR,TRY,35102000.0,1.0,0.4881,74058640.0,8.638209617195426e-05
160004,2022-09-19,CN8FYK,KYG5139G1001,JIAYUAN INTL.GP.,CN,HKD,35101010.0,1.0,0.4876,84820451.0,8.623330065112803e-05
160175,2022-09-19,CN1QUK,US97264L1008,WIMI HOLOGRAM CLOUD ADR,CN,USD,10101020.0,1.0,0.6735,91890627.0,8.609669492785916e-05
157720,2022-09-19,TH00Y8,TH0851010007,MCS STEEL,TH,THB,55102010.0,0.4399,1.0,59559073.0,8.59943464553548e-05
159055,2022-09-19,MY21UH,MYL4383OO005,JAYA TIASA HOLDINGS,MY,MYR,45102010.0,1.0,0.6403,80845550.0,8.539371705334884e-05
159892,2022-09-19,GR135G,GRS087003000,INTRACOM HOLDINGS,GR,EUR,10101010.0,1.0,0.5844,85604592.0,8.52548094163998e-05
159362,2022-09-19,TR702T,TRAYATAS91B4,YATAS YAVYGN.SATT.,TR,TRY,40202015.0,1.0,0.7875,109625603.0,8.485964960811556e-05
159333,2022-09-19,TR20F1,TRETEZL00021,EUROPAP TEZOL KAGI,TR,TRY,55101015.0,1.0,0.2872,42552162.0,8.388266358988483e-05
159464,2022-09-19,PL11MY,PLONDE000018,ONDE,PL,PLN,50101015.0,1.0,0.3348,38776181.0,8.382576577692568e-05
159202,2022-09-19,TR10TE,TRADARDL91A3,DARDANEL,TR,TRY,45102020.0,1.0,0.314,41246626.0,8.285070795945123e-05
157703,2022-09-19,TH12CP,TH0670A10Y03,SEVEN UTILITIES AND POWER ORS,TH,THB,40401030.0,0.7732365,0.6337,61993254.0,8.281756569713144e-05
159485,2022-09-19,532172,PLTIM0000016,TIM,PL,PLN,50202010.0,1.0,0.6304,80327116.0,8.242519153844496e-05
159372,2022-09-19,TR20L7,TREESCR00029,ESCAR FILO KRLM. HZM. ANSI.,TR,TRY,40201040.0,1.0,0.2824,36027549.0,8.228175836021087e-05
157847,2022-09-19,TH12GT,TH7344010007,EKACHAI MEDICAL CARE,TH,THB,20101010.0,0.5584682,0.8774,66844220.0,8.186187099218302e-05
159078,2022-09-19,MY24OE,MYL5302OO004,AURELIUS TECHNOLOGIES,MY,MYR,50202040.0,1.0,1.0,137761222.0,8.172200425443825e-05
157845,2022-09-19,TH10P0,TH9943010008,MICRO LEASING,TH,THB,30201020.0,0.9853257,0.4408,54669956.0,8.149955738740685e-05
160171,2022-09-19,CN25QW,CNE0000003Y6,SHANGHAI SHIBEI HI-TECH 'B',CN,USD,35101010.0,1.0,1.0,125779500.0,8.146233598680115e-05
159272,2022-09-19,TR703U,TRAERBOS91G8,ERBOSAN ERCIYAS BORU,TR,TRY,55102010.0,1.0,0.5636,71599650.0,8.088710472454395e-05
159558,2022-09-19,IN08IV,INE603A01013,PRAKASH INDUSTRIES,IN,INR,55102010.0,1.0,0.886,113663848.0,8.0765109899574e-05
159345,2022-09-19,TR12F2,TREBOBT00014,BOGAZICI BETON SAN,TR,TRY,50101030.0,1.0,0.3074,42590928.0,8.050827526616362e-05
159255,2022-09-19,401207,TRAAKGRT91O5,AKSIGORTA,TR,TRY,30302025.0,1.0,0.28,37469098.0,8.028658987940773e-05
159461,2022-09-19,PL804M,PLSELVT00013,RYVU THERAPEUTICS,PL,PLN,20103010.0,1.0,0.6754,88422758.0,8.026137124164036e-05
159082,2022-09-19,MY24LB,MYL5001OO002,MIECO CHIPBOARD,MY,MYR,50101035.0,1.0,0.429,55157000.0,7.985566060796677e-05
159419,2022-09-19,PL401F,PLPKPCR00011,PKP CARGO,PL,PLN,50206020.0,1.0,0.6699,80111649.0,7.979624546918435e-05
160203,2022-09-19,CN25CI,CNE000000LZ0,EASTERN COMMS. 'B',CN,USD,15101010.0,1.0,1.0,124200000.0,7.964798301474491e-05
157802,2022-09-19,TH10KV,TH1015A10Z04,STARS MICROELECTRONICS,TH,THB,10102020.0,1.0,0.9269,103119177.0,7.906118083071047e-05
157822,2022-09-19,TH518O,TH5008010Z08,NAMYONG TERMINAL,TH,THB,50206060.0,1.0,0.4572,56091289.0,7.90018689139015e-05
158890,2022-09-19,MY9092,MYL5125OO009,PANTECH GROUP,MY,MYR,55102010.0,1.0,0.7082,88134428.0,7.896461196123083e-05
158924,2022-09-19,MY609Z,MYL5272OO009,RANHILL UTILITIES,MY,MYR,65102030.0,1.0,0.6146,70019255.0,7.878479909750018e-05
160209,2022-09-19,CN3AJV,US63011A1025,NANO LABS AMERICAN DEPOSITARY,CN,USD,10102010.0,1.0,0.6215,82287142.0,7.761735931520671e-05
159049,2022-09-19,MY50TI,MYL4723OO002,JAKS RESOURCES,MY,MYR,50101010.0,1.0,0.8702,99602430.0,7.717681466819156e-05
159348,2022-09-19,ET013,TRAKRDMA91G3,KARDEMIR (A),TR,TRY,55102015.0,1.0,0.8207,107268369.0,7.712611255168231e-05
157798,2022-09-19,TH50S7,TH4100010Z04,BEAUTY COMMUNITY,TH,THB,45201020.0,1.0,0.7869,88703775.0,7.666345840191611e-05
160006,2022-09-19,CN25U0,CNE000000JD1,CHINA FANGDA GROUP 'B',CN,HKD,50101035.0,1.0,0.7263,83152479.0,7.627865259806796e-05
160008,2022-09-19,CN25MS,CNE0000009M8,CHINA NAT.ACCORD MDC.'B',CN,HKD,45201015.0,1.0,1.0,115298385.0,7.586707039169582e-05
159375,2022-09-19,TR20H3,TREINFM00017,INFO YATIRIM,TR,TRY,30202015.0,1.0,0.7,99720139.0,7.5816399610295e-05
159481,2022-09-19,PL00DN,PLMRCTR00015,MERCATOR MEDICAL,PL,PLN,20102015.0,1.0,0.3551,36490975.0,7.573483928376998e-05
159434,2022-09-19,EW036,NL0000686509,ASTARTA HOLDING,PL,PLN,45102035.0,1.0,0.3009,40300238.0,7.548366476433919e-05
157701,2022-09-19,TH51BR,TH0154010Y06,TIPCO FOODS,TH,THB,45101020.0,0.7957032,0.5027,46702301.0,7.517497602627621e-05
160150,2022-09-19,CN26NU,CNE0000013W9,SHANGHAI LINGYUN INDS. 'B',CN,USD,50101035.0,1.0,1.0,118128000.0,7.503759015177602e-05
159466,2022-09-19,PL00MW,PLUNMOT00013,UNIMOT,PL,PLN,65102020.0,1.0,0.3644,41914614.0,7.47021444371917e-05
158987,2022-09-19,MY20H3,MYL4502OO000,MEDIA PRIMA,MY,MYR,40301035.0,1.0,0.4802,52093012.0,7.43404411219055e-05
160129,2022-09-19,EG8024,EGS512O1C012,IBNSINA PHARMA,EG,EGP,45201015.0,1.0,0.7372,79973402.0,7.40892206390962e-05
158937,2022-09-19,MY213Q,MYL5142OO004,WAH SEONG,MY,MYR,60101030.0,1.0,0.4687,52682401.0,7.403406525266314e-05
159378,2022-09-19,TR20PB,TREIMAS00017,IMAS MAKINA SANAYI,TR,TRY,50204000.0,1.0,0.3212,45150843.0,7.397697478927284e-05
159277,2022-09-19,TR10AV,TREKGYO00014,KILER GAYMEN.YATOTA.,TR,TRY,35102000.0,1.0,0.4646,51017567.0,7.290888617745049e-05
159381,2022-09-19,TR20N9,TREHTTB00036,HITIT BILGISAYAR HIZMETLERI,TR,TRY,10101015.0,1.0,0.3999,41724121.0,7.249585683741081e-05
159296,2022-09-19,TR00CW,TREINDX00019,INDEKS BILGISAYAR SISTEMLERI,TR,TRY,10102030.0,1.0,0.599,75180034.0,7.23648449830543e-05
159443,2022-09-19,PL904N,PLFERRO00016,FERRO,PL,PLN,40202025.0,1.0,1.0,112448332.0,7.222853372632945e-05
160169,2022-09-19,CN25BH,CNE000000BY4,SHAI.JNJNG.ONLINE NETWK SEV'B',CN,USD,40401030.0,1.0,1.0,109997172.0,7.21536199495882e-05
157740,2022-09-19,TH50BQ,TH0352A10Z07,PROPERTY PERFECT,TH,THB,35101010.0,0.6714168,0.7298,51717807.0,7.18439734464469e-05
159294,2022-09-19,TR305S,TRETKNO00010,TEKNOSA IC VE DIS TICARET NPV,TR,TRY,40401030.0,1.0,0.5,70375095.0,7.120941513499423e-05
159391,2022-09-19,PL00AK,PLBMDLB00018,BIOMED LUBLIN,PL,PLN,20103015.0,1.0,0.6129,60134895.0,7.09180150224836e-05
158917,2022-09-19,MY249Z,MYL4634OO001,POS MALAYSIA,MY,MYR,50206040.0,1.0,0.465,52798602.0,7.088092643780013e-05
157816,2022-09-19,TH603J,TH0467A10Z09,KARMARTS,TH,THB,50206015.0,0.6379378,0.7681,60613219.0,7.080614892016717e-05
159220,2022-09-19,731398,TRABJKAS91X6,BESIKTAS,TR,TRY,40501030.0,1.0,0.4899,37534903.0,7.071483223099767e-05
159421,2022-09-19,509674,PLCMPLD00016,SYGNITY SA,PL,PLN,10101010.0,1.0,0.2732,30007009.0,7.026791991608701e-05
159448,2022-09-19,PL003D,PLAMICA00010,AMICA,PL,PLN,40202020.0,1.0,0.6507,74214780.0,7.000573668217841e-05
159021,2022-09-19,MY804W,MYL5072OO003,HIAP TECK VENTURE,MY,MYR,55102010.0,1.0,0.7181,74474652.0,6.978275040606944e-05
157882,2022-09-19,ID20YV,ID1000125909,MATAHARI PUTRA PRIMA,ID,IDR,40401010.0,1.0,0.55,54660289.0,6.95806683384945e-05
159400,2022-09-19,PL008I,PLR220000018,R22,PL,PLN,10101020.0,1.0,0.4025,46107395.0,6.942865079081058e-05
159496,2022-09-19,PL11R3,PLVOTUM00016,VOTUM SA,PL,PLN,30202000.0,1.0,0.4292,46753455.0,6.920015969746988e-05
160099,2022-09-19,EG20A6,EGS3C371C019,MISR BENI SUEF CEMENT,EG,EGP,50101030.0,1.0,0.1893,20462941.0,6.899530527771835e-05
159253,2022-09-19,B03N09,TRAGSDHO91Q9,GSD HOLDING,TR,TRY,30101010.0,1.0,0.645,71874404.0,6.882068493909594e-05
159191,2022-09-19,468921,TRAPNSUT91A5,PINAR SUT,TR,TRY,45102020.0,1.0,0.3859,46236200.0,6.849354812409765e-05
159219,2022-09-19,TR209V,TREATTP00023,ATP TICARI BILGISA VE ELEKT.,TR,TRY,10101010.0,1.0,0.2165,23921132.0,6.800514929952714e-05
160097,2022-09-19,EG7012,EGS30AL1C012,OBOUR LAND FOR FOOD INDUSTRIES,EG,EGP,45102020.0,1.0,0.519,55374560.0,6.777436993694255e-05
159317,2022-09-19,TR10G1,TRAVAKFN91P9,VAKIF FINANSAL KIRALAMA,TR,TRY,30202000.0,1.0,0.297,30684704.0,6.755792007782813e-05
159058,2022-09-19,MY90IB,MYL7089OO005,LII HEN INDS.,MY,MYR,40202015.0,1.0,0.5719,57013877.0,6.699319308588196e-05
159967,2022-09-19,CN255B,CNE000000J10,FOSHAN ELECT.& LTG.'B',CN,HKD,45201030.0,1.0,0.9135,92237746.0,6.666918756944586e-05
159177,2022-09-19,B07DQ4,TREAKMG00018,AKMERKEZ GAYMEN.YATRIM ORTAKLI,TR,TRY,35102045.0,1.0,0.2479,27470635.0,6.653148867570692e-05
159188,2022-09-19,ET016,TRAYASAS91E0,DYO BOYA FKI.SANVETC.,TR,TRY,50203010.0,1.0,0.2547,24796858.0,6.640038562166595e-05
159489,2022-09-19,PL00HR,PLOPNPL00013,OPONEO PL SERIES A B,PL,PLN,40101010.0,1.0,0.5225,51393405.0,6.576996436001322e-05
159027,2022-09-19,MY014P,MYL7247OO009,SCGM,MY,MYR,50203030.0,1.0,0.6224,19199935.0,6.57051179424349e-05
157737,2022-09-19,TH604K,TH0954010Z08,BETTER WORLD GREEN,TH,THB,65103035.0,0.49,1.0,48227024.0,6.532002325737577e-05
159048,2022-09-19,MY90D6,MYL5280TO001,KIP REAL ESTATE INVEST TRUST,MY,MYR,35102045.0,1.0,0.6094,60570658.0,6.448965120721781e-05
158908,2022-09-19,MY10L6,MYL5094OO007,CSC STEEL HOLDINGS,MY,MYR,55102010.0,1.0,0.55,57417441.0,6.44834481333704e-05
159506,2022-09-19,PH20NV,PLSUNEX00013,SUNEX,PL,PLN,60102020.0,1.0,0.2473,28803661.0,6.402695976839178e-05
159918,2022-09-19,CN5318,CNE000000HJ2,SHENZHEN NANSHAN PWR.'B',CN,HKD,65101015.0,1.0,0.6509,61699395.0,6.393454208828404e-05
157788,2022-09-19,TH50FU,TH0605010Z06,COUNTRY GROUP DEVELOPMENT,TH,THB,40401010.0,0.823391,0.5951,48176703.0,6.366036093160132e-05
160071,2022-09-19,EG101W,EGS73541C012,QALAA HOLDINGS,EG,EGP,30202010.0,1.0,0.6185,55242824.0,6.360999450216745e-05
159234,2022-09-19,TR11ZL,TRETRLC00022,TURK ILAC VE SERUM SANAYI,TR,TRY,20103015.0,1.0,0.5042,49011308.0,6.356674127298098e-05
160101,2022-09-19,EG2130,EGS21FW1C015,PIONEERS PROPERTIES,EG,EGP,35101010.0,1.0,0.4688,44891626.0,6.332361789769669e-05
159007,2022-09-19,MY24I8,MYL3557OO005,ECOFIRST CONSOLIDATED,MY,MYR,35101010.0,1.0,0.6257,59842419.0,6.289303990846532e-05
159054,2022-09-19,MY90SL,MYQ0012OO003,THREE-A RES.,MY,MYR,45102020.0,1.0,0.5407,52912411.0,6.279221760456305e-05
159298,2022-09-19,TR00L5,TRAISTMP91H7,FED.MOGUL IZMIT PISTON,TR,TRY,40101025.0,1.0,0.2226,24373457.0,6.244778123164881e-05
158901,2022-09-19,MY20WI,MYL5101OO000,EVERGREEN FIBREBOARD,MY,MYR,50101020.0,1.0,0.6852,59271513.0,6.216026896246775e-05
160168,2022-09-19,CN2607,CNE000000HF0,SHAI.JINJIANG INTL. TRAVEL 'B',CN,USD,40501015.0,1.0,1.0,95370000.0,6.128682539187464e-05
159187,2022-09-19,TR10UF,TRAKUTPO91F9,KUTAHYA PORSELEN SYI.,TR,TRY,40202015.0,1.0,0.259,23984719.0,6.12147188097565e-05
159878,2022-09-19,579928,GRS343313003,INTRALOT INTGRTD.SYSV.,GR,EUR,40501020.0,1.0,0.7431,165771270.0,6.107094200358699e-05
159306,2022-09-19,TR508X,TRAAFYON91F6,AFYON CIMENTO,TR,TRY,50101030.0,1.0,0.49,51642452.0,6.103363496127775e-05
159288,2022-09-19,TR10VG,TRANUGYO91Q9,NUROL GAYMEN.YATOTA.,TR,TRY,35102000.0,1.0,0.3769,34614918.0,6.093200483909876e-05
157860,2022-09-19,TH22S6,TH8601010003,TEAM CNSL.ENGR.&. MAN.,TH,THB,50101015.0,0.6951341,0.7049,115292537.0,6.070065610453084e-05
159371,2022-09-19,TR20WI,TRAMMART91K7,MARTI OTEL ISLETMELERI,TR,TRY,40501025.0,1.0,0.6516,82921639.0,6.0612713340855144e-05
158942,2022-09-19,MY10M7,MYL5147OO003,SAMCHEM HOLDINGS,MY,MYR,55201000.0,1.0,0.4919,44990913.0,6.050777689507238e-05
159047,2022-09-19,MY20F1,MYL7164OO006,KNM GROUP,MY,MYR,60101030.0,1.0,0.9277,82474140.0,6.030383363415612e-05
159175,2022-09-19,TR12I5,TREKTSR00046,KUTAHYA SEKER FABRIKASI,TR,TRY,45102035.0,1.0,0.2638,22619905.0,5.9539363208777494e-05
159012,2022-09-19,MY20OA,MYL5077OO002,MALAYSIAN BULK CARRIERS,MY,MYR,50206030.0,1.0,0.54,46879020.0,5.917875049833861e-05
159425,2022-09-19,PL00GQ,PLMLSTM00015,ML SYSTEM,PL,PLN,60102020.0,1.0,0.3805,33044508.0,5.8866815963194136e-05
158954,2022-09-19,MY90NG,MYL7229OO007,FAVELLE FAVCO,MY,MYR,50204020.0,1.0,0.4007,32893541.0,5.8847682912906225e-05
160165,2022-09-19,CN25IO,CNE000000FY5,SHANG GONG GROUP 'B',CN,USD,50204050.0,1.0,1.0,90259188.0,5.869366687917106e-05
159072,2022-09-19,MY90LE,MYL7167OO009,ABLE GLOBAL,MY,MYR,45102020.0,1.0,0.698,64774331.0,5.79975984888723e-05
159393,2022-09-19,PL10Q1,PLCRPJR00019,CREEPY JAR,PL,PLN,40203040.0,1.0,0.5455,47590989.0,5.525985389763692e-05
159278,2022-09-19,TR11UG,TREMTRK00015,MATRIKS BILGI DAGITIM,TR,TRY,30202015.0,1.0,0.8037,38737221.0,5.513441845105494e-05
159456,2022-09-19,PL00EO,PLCTINT00018,CI GAMES,PL,PLN,40203040.0,1.0,0.7098,58385783.0,5.411717124890362e-05
159475,2022-09-19,598449,PLKGNRC00015,KOGENERACJA,PL,PLN,65101015.0,1.0,0.4193,33470064.0,5.370220726522402e-05
158906,2022-09-19,MY012N,MYL7088OO007,POH HUAT RESOURCES HDG.,MY,MYR,40202015.0,1.0,0.7023,60138331.0,5.317843541634957e-05
159446,2022-09-19,PL503I,PLMBION00016,MABION,PL,PLN,20103010.0,1.0,0.637,48150124.0,5.310645973918579e-05
159017,2022-09-19,MY010L,MYL7803OO009,RUBBEREX CORPORATION (M),MY,MYR,20102015.0,1.0,0.6691,55197864.0,5.287281323840458e-05
158976,2022-09-19,MY50XM,MYQ0099OO000,SCICOM MSC,MY,MYR,50205020.0,1.0,0.5483,44547368.0,5.2714962512351035e-05
159024,2022-09-19,MY10XI,MYL7225OO005,PA RESOURCES,MY,MYR,55102035.0,1.0,0.9127,70839344.0,5.195214002573982e-05
159343,2022-09-19,599914,TRAAKENR91L9,AKENERJI ELEKTRIK URETIM,TR,TRY,65101015.0,1.0,0.2528,23881107.0,5.1920784303389315e-05
159471,2022-09-19,PL90H0,PLENTER00017,ENTER AIR,PL,PLN,40501010.0,1.0,0.4849,41053040.0,5.1777628826114324e-05
159040,2022-09-19,MY40AY,MYL5204OO002,AWANBIRU TECHNOLOGY,MY,MYR,40201010.0,1.0,0.8992,52243322.0,5.176278360669447e-05
158897,2022-09-19,MY508X,MYL5219OO000,PESTECH INTERNATIONAL,MY,MYR,50101015.0,1.0,0.4856,30180028.0,5.164391760978862e-05
159327,2022-09-19,TR20E0,TRESAYR00013,SAY RENEWABLE,TR,TRY,40301020.0,1.0,0.5117,32239370.0,5.137558838068108e-05
159467,2022-09-19,PL10JU,PLTOYA000011,TOYA,PL,PLN,50204040.0,1.0,0.496,38852033.0,5.133737841384775e-05
159359,2022-09-19,TR00M6,TRAMNDRS91B0,MENDERES,TR,TRY,40204020.0,1.0,0.4913,38606317.0,5.077367046347675e-05
159198,2022-09-19,461242,TRANETAS91H6,NORTEL NETAS,TR,TRY,15101010.0,1.0,0.3695,32413582.0,5.041953395103687e-05
159282,2022-09-19,TR107S,TREBZMT00017,BIZIM TOPTAN SATIS MAGAZ. LTD.,TR,TRY,45201010.0,1.0,0.4481,35184721.0,5.0047580668247755e-05
160146,2022-09-19,CN25RX,CNE000000DZ7,SYP GLASS GROUP 'B',CN,USD,50203020.0,1.0,1.0,77250001.0,5.001931678979444e-05
159490,2022-09-19,EW064,PLWELTN00012,WIELTON,PL,PLN,50206015.0,1.0,0.3342,26809487.0,4.9761075921604846e-05
159430,2022-09-19,PL00CM,PLLUBAW00013,LUBAWA,PL,PLN,50201020.0,1.0,0.4877,37703812.0,4.956145222978888e-05
159458,2022-09-19,PL00NX,PLVOXEL00014,VOXEL,PL,PLN,20103010.0,1.0,0.5063,38887322.0,4.928059179389412e-05
160183,2022-09-19,CN25EK,CNE000000K58,HUADIAN ENERGY 'B',CN,USD,65101015.0,1.0,1.0,73440000.0,4.879970674226636e-05
159228,2022-09-19,TR015Q,TREPEGY00022,PEKER GAYRIMENKUL YATIRIM ORT.,TR,TRY,35101010.0,1.0,0.61,44671511.0,4.769611979900001e-05
160128,2022-09-19,EG20YU,EGS38381C017,EGYPTIAN FINL.& INDL.,EG,EGP,55201015.0,1.0,0.295,24594503.0,4.767327587273972e-05
159203,2022-09-19,TR00J3,TRAARENA91U1,ARENA BILGISAYAR,TR,TRY,10102030.0,1.0,0.506,35543277.0,4.7669373512860026e-05
159311,2022-09-19,B03MX2,TRAPETUN91A5,PETUN ET VE UN,TR,TRY,45102020.0,1.0,0.3324,30866663.0,4.766886840691553e-05
160190,2022-09-19,CN4025,CNE000000JZ4,HNA TECHNOLOGY 'B',CN,USD,50206030.0,1.0,1.0,74035762.0,4.7666292359101054e-05
159440,2022-09-19,PL50BQ,PLTORPL00016,TORPOL,PL,PLN,50101010.0,1.0,0.62,50863570.0,4.6861075125320845e-05
159332,2022-09-19,B03MT9,TRAGOLTS91F0,GOLTAS CIMENTO,TR,TRY,50101030.0,1.0,0.5477,39125118.0,4.678543810997257e-05
158998,2022-09-19,MY21H4,MYL5113OO005,RIMBUNAN SAWIT,MY,MYR,45102010.0,1.0,0.5065,32955834.0,4.6583740577650234e-05
158907,2022-09-19,MY17KC,MYL9954OO008,RGT,MY,MYR,50101035.0,1.0,0.6454,44830429.0,4.574126392280547e-05
160084,2022-09-19,EG6055,EGS30031C016,ARABIAN FOOD INDS.,EG,EGP,45102020.0,1.0,0.498,37322891.0,4.553680748788423e-05
160126,2022-09-19,EG1061,EGS691G1C015,BELTON FINANCIAL HOLDING,EG,EGP,30202010.0,1.0,0.3837,29029136.0,4.5453798611018936e-05
158931,2022-09-19,MY21J6,MYL5703OO003,MUHIBBAH ENGINEERING (M),MY,MYR,50101015.0,1.0,0.8299,57377809.0,4.485885443462525e-05
159291,2022-09-19,TR10F0,TRAMAALT91K5,MARMARIS ALTINYUNUS,TR,TRY,40501025.0,1.0,0.3364,24585557.0,4.434271949682699e-05
159488,2022-09-19,B06WK7,PLBIOTN00029,BIOTON,PL,PLN,20103010.0,1.0,0.4024,27398311.0,4.431838258050589e-05
159227,2022-09-19,TR802U,TRAKLBMO91C0,Doganlar Mobilya Grubu Imalat,TR,TRY,40202015.0,1.0,0.5072,28917937.0,4.419677014437354e-05
159410,2022-09-19,B0BV8T,PLDECOR00013,DECORA,PL,PLN,50101035.0,1.0,0.5449,36531242.0,4.4181682534059926e-05
159367,2022-09-19,TR602S,TREPGYO00013,PANORA GYM YAT,TR,TRY,35102045.0,1.0,0.7153,68716757.0,4.3516981727391026e-05
159479,2022-09-19,520787,PLLENTX00010,LENTEX,PL,PLN,40202015.0,1.0,0.256,17682569.0,4.343210754667241e-05
160112,2022-09-19,EG20RN,EGS3G231C011,ELECTRO CABLE EGYPT,EG,EGP,50202010.0,1.0,0.2155,14092277.0,4.325429108766593e-05
160155,2022-09-19,CN25TZ,CNE000000DL7,SHANGHAI PHOENIX ENTERPRISE B,CN,USD,40203050.0,1.0,1.0,67953600.0,4.3149294798238056e-05
158904,2022-09-19,MY108T,MYL5277OO008,FOUNDPAC GROUP,MY,MYR,50202025.0,1.0,0.5418,36809418.0,4.29208486602652e-05
160064,2022-09-19,EG20IE,EGS02051C018,CAIRO POULTRY,EG,EGP,45102010.0,1.0,0.47,29213844.0,4.264882587840695e-05
160116,2022-09-19,EG1083,EGS30221C013,ARAB DAIRY PRDS.,EG,EGP,45102020.0,1.0,0.2683,12580606.0,4.239220394095034e-05
159364,2022-09-19,TR10EZ,TRAKRSTL91A6,KRISTAL KOLA,TR,TRY,45101020.0,1.0,0.7909,49805562.0,4.236155187933098e-05
159388,2022-09-19,PL005F,PLMRBUD00015,MIRBUD,PL,PLN,50101010.0,1.0,0.5491,36841165.0,4.223741055642049e-05
158902,2022-09-19,MY21ZM,MYL1589OO000,ISKANDAR WATERFRONT CITY,MY,MYR,35101010.0,1.0,0.5989,33948428.0,4.203272391010392e-05
159455,2022-09-19,PL20BN,PLWTCHN00030,WITTCHEN,PL,PLN,40401020.0,1.0,0.2456,16521298.0,4.158460817058432e-05
160076,2022-09-19,EG212Z,EGS65071C010,EL KAHERA HOUSING & DEV.,EG,EGP,35101010.0,1.0,0.1859,10462338.0,4.1425018090397294e-05
159286,2022-09-19,TR00BV,TRECMAS00010,CEMAS DOKUM SANAYI,TR,TRY,55102015.0,1.0,0.8998,55247747.0,4.1063710216361283e-05
159261,2022-09-19,TR00FZ,TRAALCTL91H9,ALCATEL LUCENT TLT.TKS.,TR,TRY,15101010.0,1.0,0.35,24612315.0,4.105077898785138e-05
159358,2022-09-19,TR10H2,TREARDY00023,ARD GRUP BILISIM TEKNOLOJILERI,TR,TRY,30202000.0,1.0,0.7487,43137233.0,4.090656614473684e-05
159264,2022-09-19,TR00XH,TRAGENTS91C4,GENTAS GENEL METAL SANVETC.,TR,TRY,40202015.0,1.0,0.5385,30967433.0,3.956663231972488e-05
158930,2022-09-19,MY903W,MYL2127OO008,COMFORT GLOVES,MY,MYR,20102015.0,1.0,0.8211,52599849.0,3.907025273928707e-05
159249,2022-09-19,TR110M,TREISKP00027,ISIK PLAST. SANAYI & TICARET,TR,TRY,50203015.0,1.0,0.3415,20112146.0,3.8910878620222034e-05
159936,2022-09-19,CN30Y0,CNE000000LB1,SHENZHEN SEG 'B',CN,HKD,10102015.0,1.0,1.0,58694776.0,3.846457415876318e-05
159214,2022-09-19,ET023,TRAKRDMB91G1,KARDEMIR 'B',TR,TRY,55102015.0,1.0,1.0,64785176.0,3.834433629417801e-05
159169,2022-09-19,TR00O8,TRAPENGD91A8,PENGUEN GIDA SANAYI,TR,TRY,45102020.0,1.0,0.7774,53544999.0,3.824248305547877e-05
159351,2022-09-19,TR00SC,TREKTMR00015,KMC.ARU.EKIPMAN SANVETC.,TR,TRY,50206015.0,1.0,0.9074,50813953.0,3.79934377633954e-05
