,Date,Index_Component_Count,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Free_Float,Mcap_Units_Index_Currency,Weight,SEDOL
32750,2023-12-18,2054,TW306Y,KYG114741062,BIZLINK HOLDING,TW,TWD,10102030.0,1.0,0.9453,1314352404.0,0.0009447891564854498,B5SG8Y4
32751,2023-12-18,2054,QA208A,QA0006929770,DOHA BANK,QA,QAR,30101010.0,1.0,0.7612,1052020173.0,0.0007562182325147153,6273420
32752,2023-12-18,2054,KR82F0,KR7298050006,HYOSUNG ADVANCED MATERIALS,KR,KRW,55101020.0,1.0,0.5653,744728466.0,0.0005353293204025996,BD83186
32753,2023-12-18,2054,IN902G,INE216P01012,AAVAS FINANCIERS,IN,INR,30201025.0,1.0,0.6581,976725498.0,0.0007020945498063325,BD102C5
32754,2023-12-18,2054,PH04MW,PHY731961264,ROBINSONS LD.,PH,PHP,35101010.0,1.0,0.3461,501998924.0,0.0003608492962155098,6744722
32755,2023-12-18,2054,IN067I,INE168A01041,Jammu Kash Bk,IN,INR,30101010.0,1.0,0.4016,642352629.0,0.0004617390257530362,BQQF4T7
32756,2023-12-18,2054,CN91MV,HK0000145638,BEIJING TGRT.CHS.MDCIN.,CN,HKD,20103015.0,1.0,0.2833,369904869.0,0.00026589680826754193,B7TWG07
32757,2023-12-18,2054,IN30PX,INE0IX101010,DATA PATTERNS INDIA,IN,INR,50201020.0,0.5055825,0.4747,323525217.0,0.0002325579623402143,BP6VTX7
32758,2023-12-18,2054,B1P1JS,KYG368441195,FUFENG GROUP,CN,HKD,55201000.0,1.0,0.5428,736446916.0,0.0005293763365490454,B1P1JS5
32759,2023-12-18,2054,487454,CS0008418869,PHILIP MORRIS,CZ,CZK,45103010.0,1.0,0.224,297904010.0,0.00021414080231828983,4874546
32760,2023-12-18,2054,IN70AM,INE916U01025,SHEELA FOAM LTD,IN,INR,40202015.0,1.0,0.3451,564833207.0,0.0004060161396383777,BD8DJG0
32761,2023-12-18,2054,ID20A7,ID1000115306,CIPUTRA DEVELOPMENT,ID,IDR,35101010.0,1.0,0.47,639417780.0,0.00045962938339023945,6291767
32762,2023-12-18,2054,B07XWG,ES0105375002,AMREST HLDG,PL,PLN,40501040.0,1.0,0.3295,479029726.0,0.0003443384661386416,BGT2VX8
32763,2023-12-18,2054,KR049O,KR7017800004,Hyundai Elevator,KR,KRW,50204000.0,1.0,0.6072,842568111.0,0.0006056588875636346,6411189
32764,2023-12-18,2054,IN60KV,INE739E01017,CERA SANITARYWARE,IN,INR,50101035.0,1.0,0.5013,643907878.0,0.0004628569773665936,B02N2W2
32765,2023-12-18,2054,TW30LD,TW0002539004,SAKURA DEVELOPMENT,TW,TWD,35101010.0,1.0,0.3753,503556027.0,0.00036196858053032054,6018632
32766,2023-12-18,2054,IN80R4,INE665A01038,SWAN ENERGY,IN,INR,55101020.0,1.0,0.4355,683643387.0,0.0004914198482651277,BJS6GL5
32767,2023-12-18,2054,BR027B,BRBRKMACNPA4,Braskem,BR,BRL,55201020.0,1.0,0.3893,494363118.0,0.0003553604891894251,B0774N4
32768,2023-12-18,2054,SA2026,SA0007870047,SAUDI REAL ESTATE,SA,SAR,35101010.0,1.0,0.3542,490708388.0,0.00035273337848199714,B128FT2
32769,2023-12-18,2054,IN10IO,INE133A01011,Akzo Nobel,IN,INR,50203010.0,1.0,0.2524,350473484.0,0.00025192904605428546,6124896
32770,2023-12-18,2054,EG0082,EGS3C251C013,Ezz Steel,EG,EGP,55102010.0,1.0,0.2783,391188438.0,0.0002811959663482159,6162614
32771,2023-12-18,2054,TW005U,TW0002498003,HTC Corp,TW,TWD,15101010.0,1.0,0.9473,1239248007.0,0.0008908022503299692,6510536
32772,2023-12-18,2054,BR705E,BRARZZACNOR3,AREZZO INDUSTRIA E ON,BR,BRL,40204025.0,1.0,0.6017,892722141.0,0.0006417108501528444,B3NS1W0
32773,2023-12-18,2054,IN138H,INE150B01039,ALKYL AMINES CHEMICALS,IN,INR,55201020.0,1.0,0.4235,601257261.0,0.0004321986544264288,BMGH718
32774,2023-12-18,2054,MX303P,MXCFFI0U0002,MACQUARIE MEXICO REAL ESTATE,MX,MXN,35102020.0,1.0,1.0,1420480323.0,0.001021076540878263,B80RZK1
32775,2023-12-18,2054,BR10AD,BRAESBACNOR7,AES BRASIL ON,BR,BRL,65101010.0,1.0,0.4069,605205942.0,0.0004350370644143943,BMYVVL0
32776,2023-12-18,2054,CN40HK,CNE100001QS1,CHINA CINDA ASSET MAN. 'H',CN,HKD,30202010.0,1.0,0.6802,887838108.0,0.0006382000859131518,BGY6SV2
32777,2023-12-18,2054,KR05CS,KR7036930006,Jusung Eng,KR,KRW,10102020.0,1.0,0.7545,954069120.0,0.0006858085825159075,6201788
32778,2023-12-18,2054,TR30D0,TREALFS00023,ALFA SOLAR ENERJI SANAYI VE TICARET AS,TR,TRY,60102020.0,1.0,0.2,228838393.0,0.0001644947212299966,BQWN611
32779,2023-12-18,2054,MY301O,MYL5227TO002,IGB REAL ESTATE INV.TST.,MY,MYR,35102045.0,1.0,0.4009,523930605.0,0.0003766143333008743,B89JCF2
32780,2023-12-18,2054,TR20AW,TREGESN00029,GIRISIM ELEKTRIK S,TR,TRY,50101015.0,1.0,0.3207,342675844.0,0.00024632390872904704,BNR5HB8
32781,2023-12-18,2054,TH30AN,TH0612010007,BETAGRO,TH,THB,45102020.0,0.5262019,0.416,277128279.0,0.0001992066908067027,B0B7JX5
32782,2023-12-18,2054,TW04KD,TW0002606001,U-Ming Marine,TW,TWD,50206030.0,0.6545794,0.6075,568989724.0,0.0004090039473057858,6911377
32783,2023-12-18,2054,CL0298,CLP763281068,Parque Arauco,CL,CLP,35101010.0,1.0,0.8289,1220507143.0,0.0008773308517640421,2684349
32784,2023-12-18,2054,681001,HK0363006039,Shanghai Industrial Holdings L,CN,HKD,35101010.0,1.0,0.3696,482452400.0,0.00034679876922900265,6810010
32785,2023-12-18,2054,TW30B3,TW0002645009,EVERGREEN AVIATION TECHNOLOGIES,TW,TWD,50201010.0,1.0,0.3138,420571331.0,0.00030231711970715345,BLNKZ31
32786,2023-12-18,2054,CN2D9N,KYG539641053,EEKA FASHION HOLDINGS,CN,HKD,40401020.0,1.0,0.366,466715239.0,0.00033548650699140434,BK8Y0F8
32787,2023-12-18,2054,IN30MU,INE961O01016,RAINBOW CHILDRENS MEDICARE,IN,INR,20101010.0,1.0,0.5131,721162191.0,0.0005183892965467494,BNG3NL5
32788,2023-12-18,2054,TR30NA,TREEUPW00019,EUROPOWER ENJ.& OTOMASYON TEKNOLOJILERI,TR,TRY,50202010.0,1.0,0.3667,450305609.0,0.0003236908573324881,BMD3YY1
32789,2023-12-18,2054,IN11JQ,INE491A01021,City Union Bank,IN,INR,30101010.0,0.6887933,1.0,1013713440.0,0.0007286824012957514,6313940
32790,2023-12-18,2054,KR00T4,KR7004170007,SHINSEGAE,KR,KRW,40401010.0,1.0,0.7152,944391158.0,0.0006788518230299042,6805049
32791,2023-12-18,2054,KR409O,KR7204320006,HL MANDO,KR,KRW,40101025.0,1.0,0.6979,914438864.0,0.000657321370088256,BQJZQJ8
32792,2023-12-18,2054,MY201N,MYL5878OO003,KPJ HEALTHCARE,MY,MYR,20101010.0,1.0,0.5074,700206932.0,0.0005033261358492898,6493585
32793,2023-12-18,2054,KR623M,KR7240810002,WONIK IPS CO LTD,KR,KRW,10102020.0,1.0,0.6714,862405743.0,0.0006199186702116593,BZ8TP86
32794,2023-12-18,2054,ZA20BM,ZAE000190252,REDEFINE PROPERTIES,ZA,ZAR,35102000.0,1.0,0.8472,1212074476.0,0.0008712692412571443,BMP3858
32795,2023-12-18,2054,ZA703J,ZAE000227831,DIS-CHEM PHARMACIES,ZA,ZAR,45201015.0,1.0,0.4824,643293724.0,0.00046241550821581924,BYMPX12
32796,2023-12-18,2054,IN06FQ,INE220B01022,KALPATARU PROJECTS INT,IN,INR,50101015.0,1.0,0.6339,826601893.0,0.0005941819734646645,B02N266
32797,2023-12-18,2054,TR30M9,TRECWEN00012,CW ENJ.MUHENDISLIK TIVSNY.A S,TR,TRY,60102020.0,1.0,0.2318,254683765.0,0.00018307301662217566,BP6LNW4
32798,2023-12-18,2054,IN01V1,INE200A01026,GE T&D INDIA,IN,INR,50205010.0,1.0,0.25,362132536.0,0.00026030986224252897,6139890
32799,2023-12-18,2054,IN04PY,INE113A01013,GUJ.NARMADA VLY.FCM.,IN,INR,55201015.0,1.0,0.5882,814558196.0,0.0005855246648958461,6101048
32800,2023-12-18,2054,IN11KR,INE690A01028,TTK Prestige Ltd,IN,INR,40202020.0,1.0,0.3951,494283288.0,0.0003553031054024493,BMG4WZ8
32801,2023-12-18,2054,CN4D5L,KYG8438D1097,STAR CM HOLDINGS,CN,HKD,40301010.0,1.0,0.1518,185857368.0,0.00013359889281210294,BQZDJ20
32802,2023-12-18,2054,IN30U2,INE00LO01017,CRAFTSMAN AUTOMATION,IN,INR,40101025.0,1.0,0.4501,608848143.0,0.00043765516896540217,BYWFSG2
32803,2023-12-18,2054,ID0140,ID1000122500,PAKUWON JATI,ID,IDR,35101010.0,1.0,0.3132,415742888.0,0.00029884631494031554,B4KWQ72
32804,2023-12-18,2054,MY30H4,MYQ0138OO006,MY EG SERVICES,MY,MYR,10101010.0,1.0,0.7151,961516103.0,0.0006911616588792322,B1KL2D6
32805,2023-12-18,2054,IN09T7,INE087H01022,SHREE RENUKA SUGARS,IN,INR,45102035.0,1.0,0.2945,369790859.0,0.00026581485504753556,B0LNXC0
32806,2023-12-18,2054,SA22Y4,SA000A0MWH44,UNITED INTLTRSP,SA,SAR,40201040.0,0.49,1.0,676681834.0,0.00048641571104387555,B2493D0
32807,2023-12-18,2054,TW05F9,TW0002889003,IBF Financial Holdings,TW,TWD,30202015.0,1.0,0.9195,1179782345.0,0.0008480568553583868,6518392
32808,2023-12-18,2054,KR637R,KR7000250001,SAM CHUN DANG PHARM.,KR,KRW,20103015.0,1.0,0.6267,758117595.0,0.0005449537589135248,6510279
32809,2023-12-18,2054,424894,GRS245213004,LAMDA DEVELOPMENT,GR,EUR,35101010.0,1.0,0.4613,597112954.0,0.0004292196236103169,4248947
32810,2023-12-18,2054,PH20FN,PHY6350R1069,NICKEL ASIA,PH,PHP,55102050.0,1.0,0.2704,341353254.0,0.0002453731981839351,B5BNBK9
32811,2023-12-18,2054,IN30V3,INE205B01023,ELECON ENGINEERING,IN,INR,50204000.0,1.0,0.447,551222130.0,0.0003962321593918681,B1FVBW3
32812,2023-12-18,2054,MY23F4,MYL2836OO004,CARLSBERG BREWERY MAL.,MY,MYR,45101010.0,1.0,0.49,613609976.0,0.0004410780928096489,B09FGC9
32813,2023-12-18,2054,KY115P,KYG4783B1032,InnoCare Pharma Ltd,CN,HKD,20103010.0,1.0,0.6673,840797972.0,0.0006043864676802134,BK8K0W3
32814,2023-12-18,2054,BR026A,BRBRAPACNPR2,Bradespar,BR,BRL,30202000.0,1.0,0.9376,1191752872.0,0.0008566615675136638,B01SCS4
32815,2023-12-18,2054,KR82BW,KR7253450001,STUDIO DRAGON,KR,KRW,40301010.0,1.0,0.3935,484125531.0,0.0003480014573523468,BDRY726
32816,2023-12-18,2054,BR209D,BRYDUQACNOR3,YDUQS PART,BR,BRL,40201010.0,1.0,0.8338,1192210503.0,0.0008569905240440096,BJGV3C2
32817,2023-12-18,2054,IN02RY,INE340A01012,Birla Crp,IN,INR,50101030.0,1.0,0.4379,577377283.0,0.00041503313306180163,6152626
32818,2023-12-18,2054,KR18I2,KR7011210002,HYUNDAI WIA,KR,KRW,40101025.0,1.0,0.6129,795283757.0,0.0005716697193659255,B3LF565
32819,2023-12-18,2054,IN30W4,INE063P01018,EQUITAS SMALL FINANCE BANK,IN,INR,30101010.0,0.49,1.0,708037210.0,0.0005089547341796556,BLB1VG1
32820,2023-12-18,2054,IN07P1,INE868B01028,NCC,IN,INR,50101010.0,1.0,0.763,980172353.0,0.0007045722348001491,B0FXGP0
32821,2023-12-18,2054,TR404S,TRAEGEEN91H5,EGE ENDUSTRI VE TICARET,TR,TRY,40101025.0,1.0,0.3637,513418056.0,0.00036905765194814483,B03MRX4
32822,2023-12-18,2054,MY90ZS,MYQ0208OO007,GREATECH TECHNOLOGY,MY,MYR,50204000.0,1.0,0.3877,489123518.0,0.00035159413455785465,BK0Q1M6
32823,2023-12-18,2054,699076,CNE1000004S4,ZHEJIANG EXPRESSWAY 'H',CN,HKD,50206060.0,1.0,0.82,1076021938.0,0.0007734712974001293,6990763
32824,2023-12-18,2054,CN1O4S,HK0000592854,SHOUCHENG HOLDINGS,CN,HKD,50206060.0,1.0,0.4733,632046441.0,0.00045433068181311033,BLRBRR8
32825,2023-12-18,2054,IN20HO,INE094J01016,UTI ASSET MANAGEM,IN,INR,30202010.0,1.0,0.5488,736495973.0,0.0005294115999392204,BLF7820
32826,2023-12-18,2054,KW24UG,KW0EQ0601694,HUMAN SOFT HOLDING,KW,KWD,40201010.0,1.0,0.7265,939414712.0,0.0006752746300302744,B13BYX7
32827,2023-12-18,2054,IN08ZC,INE343B01030,Rajesh Expo,IN,INR,40204030.0,1.0,0.289,399113678.0,0.000286892825723036,B0JJVB5
32828,2023-12-18,2054,KR160I,KR7086900008,Medy-Tox,KR,KRW,20103010.0,1.0,0.8148,1070338302.0,0.0007693857586619126,B3L2NF1
32829,2023-12-18,2054,IN60W7,INE477A01020,CANFIN HOMES,IN,INR,30201025.0,1.0,0.6235,781629655.0,0.0005618548116806756,BF0VND1
32830,2023-12-18,2054,IN30OW,INE930P01018,ANUPAM RASAYAN INDIA,IN,INR,55201000.0,1.0,0.2108,281297861.0,0.00020220388992064515,BKY4QV0
32831,2023-12-18,2054,BR049F,BRODPVACNOR4,Odontoprev,BR,BRL,20101020.0,1.0,0.4711,618901711.0,0.0004448819233742518,B1H6R62
32832,2023-12-18,2054,IN60MX,INE002S01010,MAHANAGAR GAS,IN,INR,65102020.0,1.0,0.4802,678680725.0,0.0004878525635470923,BD04046
32833,2023-12-18,2054,TW8074,TW0009958009,CENTURY IOSTL.INDUSTRIAL,TW,TWD,55102010.0,1.0,0.8138,1109331467.0,0.000797415014253435,B1LJ5C9
32834,2023-12-18,2054,KR06CT,KR7073240004,Kumho Tire,KR,KRW,40101015.0,1.0,0.3981,483940053.0,0.00034786813115867657,B064SH8
32835,2023-12-18,2054,KR202F,KR7003230000,SAMYANGFOODS,KR,KRW,45102020.0,1.0,0.6509,827710895.0,0.0005949791516498544,6771838
32836,2023-12-18,2054,IN027E,INE258A01016,BEML,IN,INR,50203000.0,1.0,0.4597,592313420.0,0.00042576959935077804,6139704
32837,2023-12-18,2054,IN81M0,INE371P01015,AMBER ENTERPRISES INDIA,IN,INR,40202020.0,1.0,0.5526,726735185.0,0.0005223953030670207,BDDX4S2
32838,2023-12-18,2054,IN80O1,INE602A01031,PCBL,IN,INR,55201020.0,1.0,0.5339,628764845.0,0.00045197178909352426,BNHWKG5
32839,2023-12-18,2054,BR3038,BRCOGNACNOR2,COGNA EDUCACAO,BR,BRL,40201010.0,1.0,1.0,1330309816.0,0.000956259740612879,BHNWPB7
32840,2023-12-18,2054,MY00K4,MYL4588OO009,UMW Holdings Bhd,MY,MYR,40101020.0,1.0,0.2932,361955394.0,0.00026018252817272487,6910824
32841,2023-12-18,2054,IN81S6,INE619B01017,NEWGEN SOFTWARE TECHNOLOGIES,IN,INR,10101015.0,1.0,0.4114,503469880.0,0.0003619066559268306,BG06NL1
32842,2023-12-18,2054,IN0AWB,INE228A01035,USHA MARTIN,IN,INR,55102010.0,1.0,0.5822,659927038.0,0.00047437194749024204,6142854
32843,2023-12-18,2054,BR02X1,BRECORACNOR8,EcoRodovias Infr,BR,BRL,50206060.0,1.0,0.3663,503182162.0,0.00036169983708152063,B5720R0
32844,2023-12-18,2054,SA279K,SA15HG50KL10,AL MASANE AL KOBRA MINING,SA,SAR,55102040.0,0.6404461,0.6636,524052767.0,0.0003767021463809762,BNNVLT6
32845,2023-12-18,2054,IN81R5,INE600K01018,GALAXY SURFACTANTS,IN,INR,55201020.0,1.0,0.3121,375289115.0,0.00026976713803691645,B45SRY9
32846,2023-12-18,2054,KR05P5,KR7051600005,KEPCO Plant S&E,KR,KRW,50205010.0,1.0,0.49,610175121.0,0.000438609033713912,B29ZGV2
32847,2023-12-18,2054,430508,TRAECZYT91Q5,ECZACIBASI YATIRIM,TR,TRY,30202000.0,1.0,0.1843,181469674.0,0.00013044490937466234,B03MRR8
32848,2023-12-18,2054,KR05JZ,KR7042670000,HD HYUNDAI INFRACORE,KR,KRW,50204020.0,1.0,0.6671,807765276.0,0.0005806417452638346,6211679
32849,2023-12-18,2054,BR02TX,BRDXCOACNOR8,Dexco,BR,BRL,50101035.0,1.0,0.5188,694960724.0,0.0004995550312231768,BN7F4X9
32850,2023-12-18,2054,ID80EH,ID1000116601,HARUM ENERGY,ID,IDR,60101040.0,1.0,0.2021,229597953.0,0.00016504071182545343,B4KDQG4
32851,2023-12-18,2054,MY303Q,MYL3867OO008,MALAYSIAN PACIFIC INDS.,MY,MYR,10102010.0,1.0,0.4512,574978264.0,0.00041330865861301247,6556693
32852,2023-12-18,2054,KR30GU,KR7185750007,CHONG KUN DANG PHARM.,KR,KRW,20103015.0,1.0,0.6219,774207445.0,0.0005565195427651116,BFZD2P7
32853,2023-12-18,2054,BR3049,BRGRNDACNOR3,GRENDENE,BR,BRL,40204025.0,1.0,0.2249,280265100.0,0.00020146151566008034,B03L0B0
32854,2023-12-18,2054,TR80A2,TRESOKM00022,SOK MARKETLER TICARET,TR,TRY,45201010.0,1.0,0.5207,586304248.0,0.00042145005724945287,BFZCT20
32855,2023-12-18,2054,IN50R1,INE306R01017,INTELLECT DESIGN ARENA,IN,INR,10101015.0,1.0,0.6231,820326661.0,0.0005896711808264137,BRB3170
32856,2023-12-18,2054,PH04KU,PHY594811127,Megaworld Corp,PH,PHP,35101010.0,1.0,0.3346,378097648.0,0.000271785981321226,6563648
32857,2023-12-18,2054,KR00X8,KR7000080002,HITEJINRO,KR,KRW,45101015.0,1.0,0.4918,616813917.0,0.0004433811651862861,B05R492
32858,2023-12-18,2054,IN113A,INE301A01014,Raymond Ltd,IN,INR,55101020.0,1.0,0.5232,732018925.0,0.000526193386627028,6143255
32859,2023-12-18,2054,KY117R,KYG9T20A1060,Weimob Inc,CN,HKD,10101020.0,1.0,0.8112,854922464.0,0.0006145395033819426,BGHWHF4
32860,2023-12-18,2054,427764,TRADOHOL91Q8,DOGAN SIRKETLER GRUBU,TR,TRY,50203000.0,1.0,0.3587,365682175.0,0.00026286143092869835,B03MRG7
32861,2023-12-18,2054,BR05U1,BRSRNAACNOR4,SERENA ENERGIA,BR,BRL,65101010.0,1.0,0.2695,339915185.0,0.0002443394784651268,BRXJLC1
32862,2023-12-18,2054,B13C2G,TRESLEC00014,SELCUK ECZA DEPOSU TICARET,TR,TRY,20103015.0,1.0,0.1758,201183736.0,0.00014461586683721045,B13C2G9
32863,2023-12-18,2054,KW26E2,KW0EQB010944,WARBABANK,KW,KWD,30101010.0,1.0,0.5535,682042722.0,0.0004902692505026377,BDD2531
32864,2023-12-18,2054,HK10GI,HK0000065737,CHINA OVERSEAS GRAND OCEANS GR,CN,HKD,35101010.0,1.0,0.499,533117249.0,0.00038321792120414724,6803247
32865,2023-12-18,2054,IN0319,INE178A01016,CHENNAI PETROLEUM,IN,INR,60101020.0,1.0,0.3271,405981285.0,0.00029182943222587126,6121563
32866,2023-12-18,2054,ID01C8,ID1000124001,BFI FINANCE INDONESIA,ID,IDR,30201020.0,1.0,0.4678,533931084.0,0.0003838029260177941,B80NSQ6
32867,2023-12-18,2054,TW018Y,TW0001314003,China Petrochem,TW,TWD,55201000.0,1.0,1.0,1182557120.0,0.0008500514325537482,6206084
32868,2023-12-18,2054,KR51GX,KR7095340006,ISC,KR,KRW,10102020.0,1.0,0.485,706860372.0,0.0005081087937926207,B243QP5
32869,2023-12-18,2054,669377,KYG5427W1309,LEE & MAN PAPER MNFG.,CN,HKD,55101015.0,1.0,0.2837,373252188.0,0.00026830294431208615,6693772
32870,2023-12-18,2054,ZA20DO,ZAE000058517,SPAR GROUP,ZA,ZAR,45201010.0,1.0,0.7445,851589526.0,0.0006121437047574221,B038WK4
32871,2023-12-18,2054,IN81ZD,INE768C01010,ZYDUS WELLNESS,IN,INR,45102020.0,1.0,0.2012,246619667.0,0.0001772763426677253,6334327
32872,2023-12-18,2054,IN11BI,INE371A01025,GRAPHITE INDIA,IN,INR,50202010.0,1.0,0.3867,505779846.0,0.0003635671168671448,B1KMXR0
32873,2023-12-18,2054,KR19G1,KR7121600001,ADVANCED NANO PRODUCTS,KR,KRW,55201020.0,1.0,0.7995,953204866.0,0.0006851873352726536,B404429
32874,2023-12-18,2054,KR011D,KR7000150003,DOOSAN,KR,KRW,50204020.0,1.0,0.6874,802862390.0,0.0005771174290194338,6661111
32875,2023-12-18,2054,KR321H,KR7003620002,KG MOBILITY,KR,KRW,40101020.0,1.0,0.3445,436384202.0,0.0003136838041733868,6276162
32876,2023-12-18,2054,BR20HL,BRRECVACNOR3,PETRORECONCAVO ON,BR,BRL,60101010.0,1.0,0.7474,933658580.0,0.0006711369793664583,BNC08V5
32877,2023-12-18,2054,KR632M,KR7214370009,CAREGEN,KR,KRW,20103010.0,1.0,0.364,447615242.0,0.00032175695470421984,BYSRH76
32878,2023-12-18,2054,KR03AO,KR7007310006,Ottogi,KR,KRW,45102020.0,1.0,0.6113,749731309.0,0.0005389254882215304,6658373
32879,2023-12-18,2054,IN20JQ,INE260D01016,OLECTRA GREENTECH,IN,INR,50202010.0,1.0,0.4998,639133745.0,0.00045942521197681513,6438597
32880,2023-12-18,2054,ZA211D,ZAE000006284,SAPPI,ZA,ZAR,55101015.0,1.0,0.7993,966348555.0,0.0006946353454148537,6777007
32881,2023-12-18,2054,IN0BIY,INE270A01029,ALOK INDUSTRIES,IN,INR,55101020.0,1.0,0.25,337597867.0,0.00024267373272458904,BKV0R07
32882,2023-12-18,2054,ID00TO,ID1000113707,BANK TABUNGAN NEGARA,ID,IDR,30101010.0,1.0,0.3939,434327126.0,0.0003122051268468557,B548673
32883,2023-12-18,2054,KR109L,KR7005850003,SL,KR,KRW,40101025.0,1.0,0.4014,486473710.0,0.0003496893867462712,6529792
32884,2023-12-18,2054,TR101M,TRETRGY00018,TORUNLAR GAYRIMENKUL YATIRIM,TR,TRY,35102045.0,1.0,0.1514,168808305.0,0.00012134360282928242,B4WW142
32885,2023-12-18,2054,BR16W5,BRARMLACNOR1,ARMAC LOCACAO COM NPV,BR,BRL,50206050.0,1.0,0.4977,595400238.0,0.0004279884808056821,BN94NV5
32886,2023-12-18,2054,MY20VH,MYL1818OO003,BURSA MALAYSIA,MY,MYR,30202015.0,1.0,0.6854,811626356.0,0.0005834171854769928,B06FV38
32887,2023-12-18,2054,MY22G4,MYL5005OO003,UNISEM (M),MY,MYR,10102010.0,1.0,0.2875,331963293.0,0.00023862346097067147,B05MGY6
32888,2023-12-18,2054,MY00P9,MYL3794OO004,MALAYAN CEMENT,MY,MYR,50101030.0,1.0,0.1593,192974934.0,0.0001387151760531153,6556518
32889,2023-12-18,2054,TW0380,TW0002363009,SILICON INTEGRATED SYS.,TW,TWD,10102010.0,1.0,0.8098,895937558.0,0.0006440221717633453,6039020
32890,2023-12-18,2054,SA20OS,SA0007879196,NATIONAL GAS & INDZT,SA,SAR,65102020.0,0.4614808,0.9333,571721694.0,0.0004109677552038718,B134V24
32891,2023-12-18,2054,PL10DO,PLJSW0000015,JSW,PL,PLN,60101040.0,1.0,0.4483,576737515.0,0.0004145732519315759,B6R2S06
32892,2023-12-18,2054,CN2D5J,KYG5215A1004,KANGJI MEDICAL HOLDINGS,CN,HKD,20102015.0,1.0,0.2963,320951956.0,0.000230708238413657,BMY5QH3
32893,2023-12-18,2054,BR16Z8,BRONCOACNOR6,OCOCLI.DO BRA.SERI. MEDICOS ON,BR,BRL,20101010.0,1.0,0.5482,691098539.0,0.0004967787967085703,BMW5LZ8
32894,2023-12-18,2054,IN50PZ,INE101D01020,GRANULES INDIA,IN,INR,20103015.0,1.0,0.6522,764758869.0,0.0005497276716338524,BWCGVX9
32895,2023-12-18,2054,IN40DM,INE786A01032,J K LAKSHMI CEMENT,IN,INR,50101030.0,1.0,0.5572,693105820.0,0.0004982216801521945,B12G4M2
32896,2023-12-18,2054,TW1ASS,KYG9721M1033,WISDOM MARINE LINES,TW,TWD,50206030.0,1.0,0.6042,739110983.0,0.0005312913340840221,B429W95
32897,2023-12-18,2054,IN13HQ,INE450U01017,ROUTE MOBILE,IN,INR,10101010.0,1.0,0.5074,613207415.0,0.0004407887219632408,BMC43M6
32898,2023-12-18,2054,KR02GT,KR7004000006,LOTTE FINE CHEMICAL,KR,KRW,55201000.0,1.0,0.5646,662466688.0,0.0004761975109951027,6496432
32899,2023-12-18,2054,IN80YB,INE850D01014,GODREJ AGROVET LTD,IN,INR,45102010.0,1.0,0.2697,350719360.0,0.0002521057878306409,BYWKX73
32900,2023-12-18,2054,IN30FN,INE148I01020,INDIABULLS HOUSING FIN,IN,INR,30201025.0,1.0,0.9155,1225156493.0,0.000880672920033813,B98CG57
32901,2023-12-18,2054,TW06WR,TW0003596003,Arcadyan Tech,TW,TWD,15101010.0,1.0,0.8126,1009665912.0,0.0007257729376288282,B28SKW1
32902,2023-12-18,2054,SA20NR,SA0007879188,SAUDI PHARMINDS& MLP,SA,SAR,20103015.0,0.5399321,0.7951,508070873.0,0.00036521396398381457,B133NZ8
32903,2023-12-18,2054,MX201M,MXP369181377,EL PUERTO DE LIVERPOOL,MX,MXN,40401010.0,1.0,1.0,1264028193.0,0.0009086148635661471,2306814
32904,2023-12-18,2054,TW011R,TW0001227007,Standard Foods,TW,TWD,45102020.0,1.0,0.5266,598094861.0,0.0004299254427524693,6853554
32905,2023-12-18,2054,TH223H,TH0121010001,KIATNAKIN PHATRA BANK,TH,THB,30101010.0,0.44,1.0,532282254.0,0.0003826177060568864,6491084
32906,2023-12-18,2054,BR801B,BRAZULACNPR4,AZUL PN,BR,BRL,40501010.0,1.0,0.9196,994783892.0,0.0007150753719837171,BD97PR4
32907,2023-12-18,2054,KR1A6S,KR7375500006,DL E&C,KR,KRW,50101010.0,1.0,0.7687,846007274.0,0.0006081310433567822,BNGJH11
32908,2023-12-18,2054,KR01LX,KR7001440007,TAIHAN ELECTRIC WIRE,KR,KRW,50202010.0,1.0,0.6003,549355716.0,0.00039489053464697763,6512479
32909,2023-12-18,2054,CL00QN,CLP3697S1034,Embotelladora Andina SA,CL,CLP,45101020.0,1.0,0.8687,1000243985.0,0.0007190002224607298,2311454
32910,2023-12-18,2054,430007,TRAECILC91E0,ECZACIBASI ILAC SINAI,TR,TRY,20103015.0,1.0,0.1876,188018276.0,0.00013515220715941908,B03MRP6
32911,2023-12-18,2054,TW03WO,TW0002451002,Transcend Info,TW,TWD,10102010.0,1.0,0.5312,585421186.0,0.00042081529034860855,6350497
32912,2023-12-18,2054,IN0229,INE119A01028,Balrampur Chi,IN,INR,45102035.0,1.0,0.7134,696238678.0,0.0005004736563027313,B06KS32
32913,2023-12-18,2054,EW052,PLENEA000013,ENEA,PL,PLN,65101015.0,1.0,0.4771,571095741.0,0.0004105178046388105,B3F97B2
32914,2023-12-18,2054,404164,TRAANSGR91O1,ANADOLU SIGORTA,TR,TRY,30302025.0,1.0,0.3569,341746936.0,0.00024565618658458895,B03MNW5
32915,2023-12-18,2054,MY244U,MYL2488OO004,ALLIANCE BANK MALAYSIA BERHAD,MY,MYR,30101010.0,0.6753779,0.6062,456391392.0,0.00032806546932362916,6556938
