,Date,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Free_Float,Mcap_Units_Index_Currency,Weight
175000,2023-12-18,CN24W1,CNE0000004C0,SHAI.CHLOR-ALKALI CHM. 'B',CN,USD,55201000.0,1.0,1.0,175227360.0,0.00012639117976436903
176633,2023-12-18,MY10YJ,MYL7241OO002,NEXTGREEN GLOBAL,MY,MYR,50101010.0,1.0,0.6609,116696627.0,0.00012571141338175285
176684,2023-12-18,MY70D4,MYL5283OO006,ECO WORLD INTERNATIONAL,MY,MYR,35101010.0,1.0,0.2976,57060134.0,0.0001248691025337042
174598,2023-12-18,BR905G,BRBHIAACNOR1,CASAS BAHIA,BR,BRL,40401030.0,1.0,0.852,168017711.0,0.00012478047503622098
175431,2023-12-18,PL90CV,PLAMBRA00013,AMBRA,PL,PLN,45101015.0,1.0,0.3888,68102013.0,0.00012431710862703714
175319,2023-12-18,TW19KJ,TW0003645008,TAIMIDE TECH,TW,TWD,10102015.0,1.0,0.9464,177728174.0,0.00012318583493102386
175414,2023-12-18,PL00KU,PLSNKTK00019,SYNEKTIK,PL,PLN,20101025.0,1.0,0.4987,93169312.0,0.00012314671595485457
177067,2023-12-18,TR30RE,TRABISAS91B7,RAL YATIRIM HOLDING ANONIM SIRKETI,TR,TRY,55101020.0,1.0,0.3723,63361604.0,0.00012307572639374525
177309,2023-12-18,TH205H,TH0438010Z02,ITALIAN-THAI DEVELOPMENT,TH,THB,50101010.0,0.3172109,0.8146,34305187.0,0.0001230721909732412
175403,2023-12-18,PL909S,PLTSQGM00016,TEN SQUARE GAMES,PL,PLN,40203040.0,1.0,0.6609,124978374.0,0.00012254849460124643
177022,2023-12-18,487560,TRATATKS91A5,TAT GIDA,TR,TRY,45102020.0,1.0,0.5635,91355277.0,0.00012193718664796254
175407,2023-12-18,PL401F,PLPKPCR00011,PKP CARGO,PL,PLN,50206020.0,1.0,0.6699,108624956.0,0.00012180710215059357
177306,2023-12-18,TH40ES,TH0940010Y08,SINGHA ESTATE,TH,THB,35101010.0,0.5482051,0.39,37682594.0,0.00012086117931991901
175413,2023-12-18,PL005F,PLMRBUD00015,MIRBUD,PL,PLN,50101010.0,1.0,0.5454,94611357.0,0.0001196763317643821
175433,2023-12-18,PL00HR,PLOPNPL00013,OPONEO PL SERIES A B,PL,PLN,40101010.0,1.0,0.3982,65247798.0,0.00011928351876782856
176860,2023-12-18,CN24NS,CNE000000ST8,LU THAI TEX.JOINT STK. 'B',CN,HKD,55101020.0,1.0,0.5658,94861112.0,0.00011907643342397944
177037,2023-12-18,ET015,TRESNGY00019,SINPAS GAYMEN.YATOTA.,TR,TRY,35102000.0,1.0,0.5237,79747779.0,0.00011825293430801704
177269,2023-12-18,TH506L,TH0137A10Y00,ASIA PLUS GROUP HOLDINGS,TH,THB,30202015.0,0.5388761,0.9093,81958050.0,0.00011779796151284775
176634,2023-12-18,MY804W,MYL5072OO003,HIAP TECK VENTURE,MY,MYR,55102010.0,1.0,0.7181,116306489.0,0.00011767653305911363
175404,2023-12-18,PL90J2,PLRNBWT00031,RAINBOW TOURS SR.B C2 E,PL,PLN,40501015.0,1.0,0.6337,120731145.0,0.00011675508865672527
175006,2023-12-18,CN871F,US06684L1035,BAOZUN ADR,CN,USD,10101020.0,1.0,0.8416,137818307.0,0.00011664220490278566
176669,2023-12-18,MY213Q,MYL5142OO004,WASCO,MY,MYR,60101030.0,1.0,0.4658,77663557.0,0.00011620638936144615
174947,2023-12-18,IN04W5,INE221H01019,GTL INFRASTRUCTURE,IN,INR,15102015.0,1.0,0.6966,167551913.0,0.00011606884274016684
176677,2023-12-18,MY22NB,MYL5173OO009,SHIN YANG GROUP,MY,MYR,50206030.0,1.0,0.4497,67253876.0,0.00011568755087681418
177290,2023-12-18,TH20AM,TH0456010Z04,LPN DEVELOPMENT,TH,THB,35101010.0,0.3780935,0.8728,53476868.0,0.00011495546993584111
175011,2023-12-18,CN1S7Z,US65481N1000,NIU TECHNOLOGIES ADR,CN,USD,40203055.0,1.0,0.6865,103065644.0,0.00011490485325016555
176655,2023-12-18,MY90A3,MYL5184OO006,CYPARK RESOURCES,MY,MYR,65101010.0,1.0,0.5721,94268353.0,0.0001149042007215999
176637,2023-12-18,MY406U,MYL5247OO001,KAREX INDUSTRIES,MY,MYR,45201020.0,1.0,0.7098,115491383.0,0.00011365075164863095
175339,2023-12-18,TW091Z,TW0006706005,FITTECH,TW,TWD,10102020.0,1.0,0.9457,145968270.0,0.0001127896253910746
177108,2023-12-18,TR00L5,TRAISTMP91H7,FED.MOGUL IZMIT PISTON,TR,TRY,40101025.0,1.0,0.2226,37293490.0,0.00011263969382806563
177305,2023-12-18,TH50JY,TH0712010Z00,ADVANCED INFORMATION TECH,TH,THB,10101010.0,0.2997602,0.834,38084277.0,0.00011257087217470709
176648,2023-12-18,MY90G9,MYL7034OO001,THONG GUAN INDS.,MY,MYR,50203030.0,1.0,0.6261,99761314.0,0.00011225590123089498
175003,2023-12-18,CN25GM,CNE0000002N1,INESA INTEL.TECH. 'B',CN,USD,10101010.0,1.0,1.0,150792419.0,0.00011191177961795685
176643,2023-12-18,MY10F0,MYL9172OO007,FORMOSA PROSONIC,MY,MYR,40203010.0,1.0,0.6799,105380111.0,0.00011172293189142754
176638,2023-12-18,MY9092,MYL5125OO009,PANTECH GROUP,MY,MYR,55102010.0,1.0,0.7123,115012298.0,0.00011082680298659581
177070,2023-12-18,TR30SF,TRAYUNSA91B5,YUNSA YUNLU SANVETC.,TR,TRY,55101020.0,1.0,0.4212,59182139.0,0.00011046825838178396
175341,2023-12-18,TW12B3,TW0004526009,TONG-TAI MACH,TW,TWD,50204000.0,1.0,0.9183,139799398.0,0.00011021698003280601
175008,2023-12-18,CN24PU,CNE000000461,DAZHONG TRSP.(GROUP) 'B',CN,USD,40501015.0,1.0,0.8013,118711956.0,0.00011020226717334122
175002,2023-12-18,CN2539,CNE000000NL6,HUANGSHAN TOURISM DEV. 'B',CN,USD,40501015.0,1.0,1.0,153416402.0,0.00011016030207387434
176663,2023-12-18,MY21AX,MYL5218OO002,SAPURA ENERGY,MY,MYR,60101030.0,1.0,0.5299,81173605.0,0.00011003456293477357
175005,2023-12-18,CN2528,CNE000000DX2,SHAI.HAIXIN GROUP 'B',CN,USD,20103015.0,1.0,0.9365,137870671.0,0.00010998564045768015
177008,2023-12-18,TR702T,TRAYATAS91B4,YATAS YAVYGN.SATT.,TR,TRY,40202015.0,1.0,0.7875,106686027.0,0.0001096538180602062
175424,2023-12-18,598449,PLKGNRC00015,KOGENERACJA,PL,PLN,65101015.0,1.0,0.4193,76760984.0,0.00010942961749721143
176857,2023-12-18,CN88IX,KYG8917X1218,TONGDA GROUP HOLDINGS,CN,HKD,10102015.0,1.0,0.6394,104602151.0,0.00010932186230647748
177119,2023-12-18,TR12G3,TREBOMO00012,PAMEL YENILENEBILI 'B',TR,TRY,65101010.0,1.0,0.2393,33570939.0,0.00010912230032019322
177079,2023-12-18,TR210N,TREHUNR00025,HUN YENILENEBILIR ENERJI URETI,TR,TRY,65101010.0,1.0,0.3759,50043658.0,0.00010850602578323505
176623,2023-12-18,MY111N,MYL8907OO007,EG INDUSTRIES,MY,MYR,10102015.0,1.0,0.8569,137491325.0,0.000107378699736903
175334,2023-12-18,TW11E5,TW0006209000,KINKO OPTICAL,TW,TWD,40203060.0,1.0,1.0,157014928.0,0.00010716995877414343
177307,2023-12-18,TH901K,TH0564B10Z00,NOBLE DEVELOPMENT,TH,THB,35101010.0,0.2651855,0.9137,36406834.0,0.00010714284626828615
177016,2023-12-18,TR703U,TRAERBOS91G8,ERBOSAN ERCIYAS BORU,TR,TRY,55102010.0,1.0,0.6511,99439266.0,0.00010690954938693455
175012,2023-12-18,US19D9,US98741T1043,YOUDAO ADR,CN,USD,40201010.0,1.0,0.6731,98536906.0,0.00010656356315362308
177077,2023-12-18,TR30G3,TRESANK00011,SANICA ISI SANAYI A S,TR,TRY,50101020.0,1.0,0.3452,51447210.0,0.00010616073770260164
175427,2023-12-18,B0BV8T,PLDECOR00013,DECORA,PL,PLN,50101035.0,1.0,0.4706,72980342.0,0.00010516531572256523
177010,2023-12-18,TR10H2,TREARDY00023,ARD GRUP BILISIM TEKNOLOJILERI,TR,TRY,30202000.0,1.0,0.7487,105033749.0,0.00010452719142093811
177275,2023-12-18,TH12GT,TH7344010007,EKACHAI MEDICAL CARE,TH,THB,20101010.0,0.5907173,0.8295,70515407.0,0.00010421268875934643
177039,2023-12-18,TR216T,TRESUWN00022,SUWEN TEKSTIL SANAYI PAZARLAMA,TR,TRY,40204020.0,1.0,0.5473,78681967.0,0.00010407246749381847
176859,2023-12-18,CN24QV,CNE000000QM7,SHANDONG CHENMING PAPER B,CN,HKD,55101015.0,1.0,0.7017,99821802.0,0.00010382605550306043
176629,2023-12-18,MY241R,MYL3662OO003,MALAYAN FLOUR MILLS,MY,MYR,45102020.0,1.0,0.879,125038041.0,0.0001037387581729295
176681,2023-12-18,MY60B1,MYL7216OO004,KAWAN FOOD,MY,MYR,45102020.0,1.0,0.4188,59341492.0,0.00010342974310753127
177477,2023-12-18,EG20RN,EGS3G231C011,ELECTRO CABLE EGYPT,EG,EGP,50202010.0,1.0,0.2155,30911526.0,0.00010342653897206017
175408,2023-12-18,PL003D,PLAMICA00010,AMICA,PL,PLN,40202020.0,1.0,0.6507,107764670.0,0.00010239763480634133
177042,2023-12-18,TR30F2,TREPNLS00017,PANELSAN CATI CEPHE SIST.SANVETC.,TR,TRY,50101020.0,1.0,0.5447,77814257.0,0.00010092276290080765
176653,2023-12-18,MY204Q,MYL9679OO001,WCT HOLDINGS,MY,MYR,50101015.0,1.0,0.6404,94775071.0,0.00010082456354385502
176658,2023-12-18,MY17F7,MYQ0193OO001,KINERGY ADVANCEMENT BHD,MY,MYR,50101015.0,1.0,0.5937,92257386.0,0.00010042598400443787
177459,2023-12-18,EG7012,EGS30AL1C012,OBOUR LAND FOR FOOD INDUSTRIES,EG,EGP,45102020.0,1.0,0.5191,73917328.0,9.950099121882835e-05
175426,2023-12-18,PL10JU,PLTOYA000011,TOYA,PL,PLN,50204040.0,1.0,0.4945,75490614.0,9.896209050509707e-05
175450,2023-12-18,EW064,PLWELTN00012,WIELTON,PL,PLN,50206015.0,1.0,0.3345,47846754.0,9.88233127787363e-05
177280,2023-12-18,TH80DV,TH7139010006,GOLDEN VENTURES LEASEHOLD REAL,TH,THB,35102030.0,1.0,0.5074,64972227.0,9.826735075627462e-05
177482,2023-12-18,EG11B7,EGS21171C011,ZAHRAA MAADI INV.& DEV.,EG,EGP,35101010.0,1.0,0.181,24278659.0,9.807954848713082e-05
177283,2023-12-18,TH50KZ,TH0788010005,WORKPOINT ENTERTAINMENT,TH,THB,40301010.0,1.0,0.4208,56526691.0,9.796354385325884e-05
177087,2023-12-18,TR20PB,TREIMAS00017,IMAS MAKINA SANAYI,TR,TRY,50204000.0,1.0,0.4346,46690459.0,9.778263469484896e-05
177038,2023-12-18,B03N09,TRAGSDHO91Q9,GSD HOLDING,TR,TRY,30101010.0,1.0,0.5836,79329623.0,9.761736478927218e-05
177069,2023-12-18,TR00J3,TRAARENA91U1,ARENA BILGISAYAR,TR,TRY,10102030.0,1.0,0.506,62164387.0,9.70736731372813e-05
177401,2023-12-18,ID90BF,ID1000150402,MNC VISION NETWORKS,ID,IDR,40301010.0,1.0,0.3933,53438922.0,9.701054986136511e-05
177484,2023-12-18,EG103Y,EGS39011C019,NTRL.GAS & MNG.(EGYPT GAS),EG,EGP,60101035.0,1.0,0.168,21798631.0,9.67555822681484e-05
177276,2023-12-18,TH518O,TH5008010Z08,NAMYONG TERMINAL,TH,THB,50206060.0,1.0,0.4572,68684291.0,9.550949385188426e-05
177469,2023-12-18,EG20YU,EGS38381C017,EGYPTIAN FINL.& INDL.,EG,EGP,55201015.0,1.0,0.2746,40752502.0,9.539073777819309e-05
176652,2023-12-18,MY011M,MYL6483OO001,KENANGA INVESTMENT BANK,MY,MYR,30202015.0,1.0,0.6768,95712400.0,9.484697703156685e-05
177397,2023-12-18,ID80FI,ID1000119902,SURYA SEMESTA INTERNUSA,ID,IDR,50101010.0,1.0,0.7589,97960992.0,9.475766757612861e-05
174600,2023-12-18,BR167G,BRCASHACNOR8,MELIUZ ON,BR,BRL,10101020.0,1.0,0.8212,117076510.0,9.418040879129477e-05
177124,2023-12-18,ET016,TRAYASAS91E0,DYO BOYA FKI.SANVETC.,TR,TRY,50203010.0,1.0,0.2547,31291046.0,9.39103762529707e-05
175443,2023-12-18,PL907Q,PLPKBEX00072,PEKABEX,PL,PLN,50101035.0,1.0,0.3772,53049280.0,9.316264137387697e-05
175010,2023-12-18,CN1SD5,US44975P1030,I MAB ADR,CN,USD,20103010.0,1.0,0.9362,110226563.0,9.281179480723843e-05
177288,2023-12-18,TH22M0,TH0305B10Z04,NUSASIRI,TH,THB,35101010.0,0.8366058,0.5857,54882435.0,9.269564916970266e-05
177462,2023-12-18,EG20IE,EGS02051C018,CAIRO POULTRY,EG,EGP,45102010.0,1.0,0.47,63240759.0,9.251477076566272e-05
177073,2023-12-18,TR802U,TRAKLBMO91C0,Doganlar Mobilya Grubu Imalat,TR,TRY,40202015.0,1.0,0.5012,55779420.0,9.168618313118981e-05
177130,2023-12-18,599914,TRAAKENR91L9,AKENERJI ELEKTRIK URETIM,TR,TRY,65101015.0,1.0,0.2528,28038030.0,9.15416876836356e-05
177458,2023-12-18,EG101W,EGS73541C012,QALA FOR FINANCIAL INVESTMENTS,EG,EGP,30202010.0,1.0,0.6185,78635412.0,9.130806227895977e-05
176687,2023-12-18,MY23RG,MYL6556OO004,ANN JOO RESOURCES,MY,MYR,55102010.0,1.0,0.4121,53335364.0,9.119439214195623e-05
175465,2023-12-18,PL10MX,PLANSWR00019,ANSWEAR COM,PL,PLN,40401020.0,1.0,0.1881,25546842.0,9.0930757949621e-05
176665,2023-12-18,MY24SI,MYL7246OO001,SIGN,MY,MYR,40202015.0,1.0,0.6499,78199911.0,9.087556752130525e-05
177282,2023-12-18,TH21DQ,TH0374010Z09,SAMART,TH,THB,15101010.0,0.7980456,0.614,58623057.0,9.058153963878366e-05
175425,2023-12-18,PL50BQ,PLTORPL00016,TORPOL,PL,PLN,50101010.0,1.0,0.569,76014218.0,9.009533628952997e-05
176864,2023-12-18,CN2D8M,KYG5322R1039,KWG LIVING GROUP HOLDINGS,CN,HKD,35101015.0,1.0,0.5107,61710739.0,8.969945049892202e-05
175435,2023-12-18,PL11R3,PLVOTUM00016,VOTUM SA,PL,PLN,30202000.0,1.0,0.4292,60816775.0,8.941782294878198e-05
175447,2023-12-18,561831,PLAGORA00067,AGORA,PL,PLN,40301030.0,0.4876784,0.769,51019320.0,8.90630986032513e-05
177123,2023-12-18,TR10TE,TRADARDL91A3,DARDANEL,TR,TRY,45102020.0,1.0,0.314,31919374.0,8.806528670100216e-05
177292,2023-12-18,TH51BR,TH0154010Y06,TIPCO FOODS,TH,THB,45101020.0,0.8123477,0.4924,49916147.0,8.803447250352732e-05
175422,2023-12-18,PL308L,PLSCPFL00018,SCOPE FLUIDICS,PL,PLN,20103010.0,1.0,0.5693,78534688.0,8.767867845711268e-05
177095,2023-12-18,TR00FZ,TRAALCTL91H9,ALCATEL LUCENT TLT.TKS.,TR,TRY,15101010.0,1.0,0.35,40227346.0,8.641273863236031e-05
175440,2023-12-18,PL20BN,PLWTCHN00030,WITTCHEN,PL,PLN,40401020.0,1.0,0.4,55656803.0,8.530261102701045e-05
177078,2023-12-18,TR215S,TRENTGZ00014,NATURELGAZ SANAYI VE TICARET,TR,TRY,65102020.0,1.0,0.4,50687639.0,8.50333743713741e-05
177486,2023-12-18,EG5010,EGS3C0O1C016,ARABIAN CEMENT,EG,EGP,50101030.0,1.0,0.1737,20907142.0,8.45989247353344e-05
177299,2023-12-18,TH519P,TH0890A10Z06,TRC CONSTRUCTION,TH,THB,50101015.0,0.5317992,0.717,41780987.0,8.356012798214372e-05
176672,2023-12-18,MY90D6,MYL5280TO001,KIP REAL ESTATE INVEST TRUST,MY,MYR,35102045.0,1.0,0.641,74108648.0,8.304594113485478e-05
176852,2023-12-18,CN25MS,CNE0000009M8,CHINA NAT.ACCORD MDC.'B',CN,HKD,45201015.0,1.0,1.0,118246404.0,8.292015668095945e-05
177303,2023-12-18,TH301E,TH0136010Z02,UNIVENTURES,TH,THB,35101010.0,1.0,0.337,38661990.0,8.1382636936502e-05
177096,2023-12-18,468921,TRAPNSUT91A5,PINAR SUT,TR,TRY,45102020.0,1.0,0.3859,39965765.0,8.137246335041493e-05
176861,2023-12-18,CN2D7L,KYG5273B1077,KINTOR PHARMACEUTICAL,CN,HKD,20103010.0,1.0,0.8539,80385190.0,8.048180805985406e-05
176647,2023-12-18,MY21J6,MYL5703OO003,MUHIBBAH ENGINEERING (M),MY,MYR,50204020.0,1.0,0.8301,99752428.0,7.967802403616018e-05
177107,2023-12-18,TR12I5,TREKTSR00046,KUTAHYA SEKER FABRIKASI,TR,TRY,45102035.0,1.0,0.3626,37309713.0,7.957668724593834e-05
175009,2023-12-18,CN25CI,CNE000000LZ0,EASTERN COMMS. 'B',CN,USD,15101010.0,1.0,1.0,111300000.0,7.935984209748132e-05
177481,2023-12-18,EG6055,EGS30031C016,ARABIAN FOOD INDS.,EG,EGP,45102020.0,1.0,0.2359,26170791.0,7.929900709634603e-05
176673,2023-12-18,MY21ZM,MYL1589OO000,ISKANDAR WATERFRONT CITY,MY,MYR,35101010.0,1.0,0.5989,72278057.0,7.893556482716294e-05
177080,2023-12-18,B07C9M,TRETRBZ00016,TRABZONSPOR SPORTIF YATIR,TR,TRY,40301010.0,1.0,0.49,48226437.0,7.858815696959127e-05
177286,2023-12-18,TH22S6,TH8601010003,TEAM CNSL.ENGR.&. MAN.,TH,THB,50101015.0,0.631769,0.7756,55746452.0,7.805865337043618e-05
177296,2023-12-18,TH12Q3,TH0963A10Z08,ASPHERE INNOVATIONS,TH,THB,40203040.0,1.0,0.4222,44012823.0,7.805844802988906e-05
177122,2023-12-18,B03MX2,TRAPETUN91A5,PETUN ET VE UN,TR,TRY,45102020.0,1.0,0.3324,32716487.0,7.801863378581659e-05
175456,2023-12-18,PL00DN,PLMRCTR00015,MERCATOR MEDICAL,PL,PLN,20102015.0,1.0,0.3343,37118471.0,7.792929800138727e-05
177464,2023-12-18,EG1162,EGS597R1C017,TAALEEM MANAGEMENT SERV. CMPY.,EG,EGP,40201010.0,1.0,0.4467,56584160.0,7.768213372938376e-05
177086,2023-12-18,TR308V,TREMRGY00013,MARTI GAYMEN.YATOTA.,TR,TRY,35102015.0,1.0,0.5358,47156471.0,7.747606040870083e-05
176679,2023-12-18,MY50G5,MYL7081OO002,PHARMANIAGA,MY,MYR,20103015.0,1.0,0.4693,61959731.0,7.719088616402398e-05
177062,2023-12-18,TR602S,TREPGYO00013,PANORA GYM YAT,TR,TRY,35102045.0,1.0,0.6475,65988995.0,7.714391423584823e-05
177058,2023-12-18,TR20H3,TREINFM00017,INFO YATIRIM,TR,TRY,30202015.0,1.0,0.7,68544146.0,7.62364434421616e-05
176680,2023-12-18,MY90IB,MYL7089OO005,LII HEN INDS.,MY,MYR,40202015.0,1.0,0.5719,61844194.0,7.561007285381741e-05
175445,2023-12-18,PL00EO,PLCTINT00018,CI GAMES,PL,PLN,40203040.0,1.0,0.5096,52225772.0,7.551523930599223e-05
177301,2023-12-18,TH10Q1,TH9992010008,NEXT CAPITAL,TH,THB,30201020.0,1.0,0.387,40007654.0,7.497657422710523e-05
177111,2023-12-18,TR207T,TREANGN00028,ANATOLIA TANI VE,TR,TRY,20103010.0,1.0,0.3674,36438127.0,7.421391049675553e-05
175464,2023-12-18,PL30AN,PLSTIGR00012,COLUMBUS ENERGY,PL,PLN,60102020.0,1.0,0.2744,27937857.0,7.373609183742806e-05
177117,2023-12-18,461242,TRANETAS91H6,NORTEL NETAS,TR,TRY,15101010.0,1.0,0.3695,33800132.0,7.268094796153455e-05
177300,2023-12-18,TH304H,TH0329D10Z04,RABBIT HOLDINGS,TH,THB,35101010.0,0.6283077,0.65,40121034.0,7.247630061436457e-05
177051,2023-12-18,TR00P9,TRAUSAKW91F6,USAK SERAMIK SANAYI,TR,TRY,50101035.0,1.0,0.7633,71112600.0,7.247533287323015e-05
175434,2023-12-18,PL10Q1,PLCRPJR00019,CREEPY JAR,PL,PLN,40203040.0,1.0,0.5369,61638755.0,7.210840298099498e-05
176690,2023-12-18,MY17E6,MYL6971OO005,KOBAY TECHNOLOGY,MY,MYR,50204000.0,1.0,0.4826,45943446.0,7.187630141352875e-05
175451,2023-12-18,PL00GQ,PLMLSTM00015,ML SYSTEM,PL,PLN,60102020.0,1.0,0.4558,47095483.0,7.175071782264695e-05
175441,2023-12-18,EW027,PLERBUD00012,ERBUD,PL,PLN,50101010.0,1.0,0.4628,54490837.0,7.141444598136727e-05
177289,2023-12-18,TH22O2,TH6651010006,WICE LOGISTICS,TH,THB,50206060.0,0.9280303,0.528,53394448.0,7.135356386914276e-05
175423,2023-12-18,EW035,PLCMP0000017,COMP SAFE SUPPORT,PL,PLN,10101010.0,1.0,0.7915,78398993.0,7.017947469959033e-05
177468,2023-12-18,EG00MG,EGS78021C010,EGYPTIAN MEDIA PRDN.CITY,EG,EGP,40301010.0,1.0,0.3092,42694469.0,6.983748435033156e-05
177456,2023-12-18,EG8024,EGS512O1C012,IBNSINA PHARMA,EG,EGP,45201015.0,1.0,0.7372,86841936.0,6.97799159196978e-05
177045,2023-12-18,TR10EZ,TRAKRSTL91A6,KRISTAL KOLA,TR,TRY,45101020.0,1.0,0.7904,74680477.0,6.970324684578389e-05
177293,2023-12-18,TH808Q,TH0088010002,BOUND AND BEYOND,TH,THB,40501025.0,0.9745426,0.5028,48129001.0,6.90913305097393e-05
177082,2023-12-18,TR00XH,TRAGENTS91C4,GENTAS GENEL METAL SANVETC.,TR,TRY,40202015.0,1.0,0.5656,47998247.0,6.798616975576906e-05
175444,2023-12-18,PL30DQ,PLXTPL000018,XTPL,PL,PLN,10102015.0,1.0,0.5776,52944174.0,6.732073775942755e-05
177035,2023-12-18,TR009T,TRAMTEKS91B0,ISIKLAR ENE YAPI AS,TR,TRY,40204020.0,1.0,1.0,80439122.0,6.717010502044659e-05
176666,2023-12-18,MY50TI,MYL4723OO002,JAKS RESOURCES,MY,MYR,50101010.0,1.0,0.8589,78053718.0,6.657674331136565e-05
177094,2023-12-18,TR20WI,TRAMMART91K7,MARTI OTEL ISLETMELERI,TR,TRY,40501025.0,1.0,0.4987,40776385.0,6.598439594616626e-05
176671,2023-12-18,MY24I8,MYL3557OO005,ECOFIRST CONSOLIDATED,MY,MYR,35101010.0,1.0,0.8272,74503342.0,6.561955691892205e-05
177268,2023-12-18,TH10KV,TH1015A10Z04,STARS MICROELECTRONICS,TH,THB,10102020.0,1.0,0.9264,82814112.0,6.44420787554022e-05
177298,2023-12-18,TH20MY,TH0800010Z03,SNC FORMER,TH,THB,50202010.0,0.6543803,0.7488,42853774.0,6.387535797846072e-05
177294,2023-12-18,TH50P4,TH0933010009,UNIQUE ENG AND CONSTRUCTION,TH,THB,50101015.0,0.9335111,0.5249,44497858.0,6.354355135655821e-05
177075,2023-12-18,TR20M8,TRAESCOM91U8,ESCORT,TR,TRY,10102030.0,1.0,0.6661,52782222.0,6.337948842912784e-05
175452,2023-12-18,EW037,PLACTIN00018,ACTION,PL,PLN,10102030.0,1.0,0.4981,45162665.0,6.31463912438698e-05
177297,2023-12-18,TH50BQ,TH0352A10Z07,PROPERTY PERFECT,TH,THB,35101010.0,0.668942,0.7325,43452439.0,6.290644546701592e-05
177127,2023-12-18,TR10VG,TRANUGYO91Q9,NUROL GAYMEN.YATOTA.,TR,TRY,35102000.0,1.0,0.4062,30282458.0,6.240518582191566e-05
175013,2023-12-18,CN2607,CNE000000HF0,SHAI.JINJIANG INTL. TRAVEL 'B',CN,USD,40501015.0,1.0,1.0,82236000.0,6.230710190338102e-05
176863,2023-12-18,CN25U0,CNE000000JD1,CHINA FANGDA GROUP 'B',CN,HKD,50101035.0,1.0,0.7206,61936551.0,6.225240403071864e-05
177295,2023-12-18,TH50T8,TH4101010007,ANANDA DEVELOPMENT,TH,THB,35101010.0,0.8492201,0.577,44332195.0,6.164664537247482e-05
175449,2023-12-18,PL503I,PLMBION00016,MABION,PL,PLN,20103010.0,1.0,0.637,47979895.0,6.0938689247300684e-05
177059,2023-12-18,TR00SC,TREKTMR00015,KMC.ARU.EKIPMAN SANVETC.,TR,TRY,50206015.0,1.0,0.9074,68246831.0,6.092982440220579e-05
177471,2023-12-18,EG2130,EGS21FW1C015,PIONEERS PROPERTIES,EG,EGP,35101010.0,1.0,0.4546,38019836.0,6.0606645597683164e-05
176667,2023-12-18,MY10XI,MYL7225OO005,PA RESOURCES,MY,MYR,55102035.0,1.0,0.9235,77868230.0,6.0566283494409774e-05
177136,2023-12-18,TR20OA,TREIHAS00025,IHLAS HABER AJANSI,TR,TRY,40301030.0,1.0,0.3437,26701758.0,6.042391314171404e-05
177098,2023-12-18,TR20YK,TRAALYAG91A8,ALTINYAG MADENCILIK VE ENJ.YAT,TR,TRY,45102020.0,1.0,0.6145,39602677.0,6.041773482748687e-05
177120,2023-12-18,TR107S,TREBZMT00017,BIZIM TOPTAN SATIS MAGAZ. LTD.,TR,TRY,45201010.0,1.0,0.4481,33530289.0,6.0320117462697594e-05
177129,2023-12-18,TR10CX,TRAEGSER91F0,EGE SERAMIK SANVETC.,TR,TRY,50101035.0,1.0,0.3897,29112077.0,5.987527883834142e-05
176695,2023-12-18,MY706X,MYL5253OO009,ECONPILE HOLDINGS,MY,MYR,50101015.0,1.0,0.4846,40243582.0,5.965139447291011e-05
176714,2023-12-18,MY90F8,MYL5843OO007,KUMPULAN PERANGSANG SELANGOR,MY,MYR,50203000.0,1.0,0.366,29749687.0,5.9619506657082235e-05
177041,2023-12-18,ET023,TRAKRDMB91G1,KARDEMIR 'B',TR,TRY,55102015.0,1.0,1.0,77909830.0,5.946338024919271e-05
177105,2023-12-18,TR00M6,TRAMNDRS91B0,MENDERES,TR,TRY,40204020.0,1.0,0.5194,38384686.0,5.9250033438551905e-05
177466,2023-12-18,EG10A5,EGS381B1C015,10TH RAMADAN PHARM.& DIAGNOS.,EG,EGP,20103015.0,1.0,0.5814,52578732.0,5.923879159793225e-05
176678,2023-12-18,MY20F1,MYL7164OO006,KNM GROUP,MY,MYR,60101030.0,1.0,0.8377,64983540.0,5.881717427504902e-05
175446,2023-12-18,PL00AK,PLBMDLB00018,SYNTHAVERSE,PL,PLN,20103015.0,1.0,0.647,51961349.0,5.873239191466897e-05
177302,2023-12-18,TH80BT,TH4546010000,MONO NEXT,TH,THB,40301035.0,1.0,0.4227,38569278.0,5.8395271052160635e-05
176702,2023-12-18,MY20J5,MYL5073OO001,NAIM HOLDINGS,MY,MYR,50101010.0,1.0,0.4266,36422203.0,5.818219186668948e-05
175453,2023-12-18,PL00CM,PLLUBAW00013,LUBAWA,PL,PLN,50201020.0,1.0,0.4878,41118651.0,5.8108054306089424e-05
176862,2023-12-18,CN255B,CNE000000J10,FOSHAN ELECT.& LTG.'B',CN,HKD,45201030.0,1.0,0.9161,75651556.0,5.794175603685592e-05
176688,2023-12-18,MY50XM,MYQ0099OO000,SCICOM MSC,MY,MYR,50205020.0,1.0,0.6243,50111728.0,5.7657202268856355e-05
176696,2023-12-18,MY249Z,MYL4634OO001,POS MALAYSIA,MY,MYR,50206040.0,1.0,0.465,39159705.0,5.749684764440739e-05
175437,2023-12-18,PL10HS,PLONCTH00011,MOLECURE,PL,PLN,20103010.0,1.0,0.6362,57306132.0,5.655923897425068e-05
