,Date,Index_Component_Count,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Mcap_Units_Index_Currency,Weight
139944,2021-03-22,1348,MY806Y,MYL7765OO000,RAPID SYNERGY,MY,MYR,50204000.0,1.0,145438205.0,0.00010988221732707325
141465,2021-03-22,1348,EG00GA,EGS60101C010,AL BARKA EGYPT BANK,EG,EGP,30101010.0,1.0,29142265.0,0.00010970301452056925
141193,2021-03-22,1348,CN1NM9,CNE100002R32,HEBEI CONSTRUCTION GROUP 'H',CN,HKD,50101015.0,1.0,162779882.0,0.0001081148921303555
138965,2021-03-22,1348,CN0OSF,CNE1000003C0,HARBIN ELECTRIC 'H',CN,CNY,50202010.0,1.0,185284366.0,0.00010766697202828582
139981,2021-03-22,1348,MY10I3,MYQ0041OO002,HONG SENG CONSOLIDATED,MY,MYR,10101015.0,1.0,134561571.0,0.0001066042289588714
141075,2021-03-22,1348,CN25AG,CNE0000009V9,SHAI.WAI GAOQIAO FR TR Z D.'B',CN,USD,50205010.0,1.0,193136873.0,0.0001064263590676524
139893,2021-03-22,1348,MY60B1,MYL7216OO004,KAWAN FOOD,MY,MYR,45102020.0,1.0,78935358.0,0.0001063053306350044
139886,2021-03-22,1348,MY00YI,MYQ0151OO009,KELINGTON GROUP,MY,MYR,50202025.0,1.0,111447349.0,0.0001061205223572716
140167,2021-03-22,1348,TR10H2,TREARDY00023,ARD GRUP BILISIM TEKNOLOJILERI,TR,TRY,30202000.0,1.0,39268436.0,0.00010583604315582003
139882,2021-03-22,1348,MY504T,MYL5024OO004,HUP SENG INDUSTRIES,MY,MYR,45102020.0,1.0,89567806.0,0.00010488521120812913
140083,2021-03-22,1348,TR803V,TREBFOK00014,BEYAZ FILO OTO KIRALAMA,TR,TRY,40201040.0,1.0,32259744.0,0.00010469213967160662
139895,2021-03-22,1348,MY90WP,MYL7237OO000,POWER ROOT,MY,MYR,45101020.0,1.0,90773159.0,0.00010236862128814779
140768,2021-03-22,1348,PL10HS,PLONCTH00011,ONCOARENDI THERAPEUTICS,PL,PLN,20103010.0,1.0,124552030.0,0.00010140982443716528
140148,2021-03-22,1348,ET016,TRAYASAS91E0,DYO BOYA FKI.SANVETC.,TR,TRY,50203010.0,1.0,42685624.0,0.00010045422697125673
140742,2021-03-22,1348,PL90H0,PLENTER00017,ENTER AIR,PL,PLN,40501010.0,1.0,82066366.0,9.970793397313926e-05
139947,2021-03-22,1348,MY90A3,MYL5184OO006,CYPARK RESOURCES,MY,MYR,65103035.0,0.4677998,47321941.0,9.905189165219427e-05
140160,2021-03-22,1348,TR10F0,TRAMAALT91K5,MARMARIS ALTINYUNUS,TR,TRY,40501025.0,1.0,52236840.0,9.738005000698173e-05
141341,2021-03-22,1348,PK70BR,PK0109901014,MUGHAL IRON & STEEL,PK,PKR,55102010.0,1.0,64818118.0,9.718688441928634e-05
139959,2021-03-22,1348,MY00ZJ,MYL5143OO002,LUXCHEM CORPORATION,MY,MYR,55201000.0,1.0,78854199.0,9.683075624292087e-05
139991,2021-03-22,1348,MY10F0,MYL9172OO007,FORMOSA PROSONIC,MY,MYR,40203010.0,1.0,113964329.0,9.591082798709136e-05
140127,2021-03-22,1348,TR00TD,TRERGYO00019,REYSAS GAYRIMENKUL,TR,TRY,35102020.0,1.0,46560224.0,9.566438717409779e-05
139961,2021-03-22,1348,MY20CY,MYL5066OO005,NTPM HOLDINGS,MY,MYR,45201020.0,1.0,101154076.0,9.556158541179799e-05
140120,2021-03-22,1348,TR00CW,TREINDX00019,INDEKS BILGISAYAR SISTEMLERI,TR,TRY,10102030.0,1.0,120437179.0,9.554719018708502e-05
140709,2021-03-22,1348,PL008I,PLR220000018,R22,PL,PLN,10101020.0,1.0,68891660.0,9.45594477266203e-05
141450,2021-03-22,1348,EG7023,EGS3D061C015,EGYPT IRON & STEEL,EG,EGP,55102010.0,1.0,27451426.0,9.343449436772983e-05
141063,2021-03-22,1348,CN24X2,CNE000000FD9,SHANGHAI DIESEL ENN.'B',CN,USD,50204030.0,1.0,165157907.0,9.26516702646159e-05
139973,2021-03-22,1348,MY90IB,MYL7089OO005,LII HEN INDS.,MY,MYR,40202015.0,1.0,88079166.0,9.138402367311195e-05
141031,2021-03-22,1348,CN2539,CNE000000NL6,HUANGSHAN TOURISM DEV. 'B',CN,USD,40501015.0,1.0,165516851.0,9.075463720953095e-05
139996,2021-03-22,1348,MY10H2,MYL9334OO003,KESM INDUSTRIES,MY,MYR,10102010.0,1.0,65052755.0,9.059166523195779e-05
141325,2021-03-22,1348,PK602H,PK0084201018,NETSOL TECHNOLOGIES,PK,PKR,10101015.0,1.0,47253931.0,9.003616461577602e-05
140080,2021-03-22,1348,TR00AU,TRAOKANT91B5,IHLAS GAYMEN.PROJE GELISTIRME,TR,TRY,35101010.0,1.0,101291014.0,8.979999077733555e-05
141074,2021-03-22,1348,CN25CI,CNE000000LZ0,EASTERN COMMS. 'B',CN,USD,15101010.0,1.0,146400000.0,8.90818941184191e-05
140112,2021-03-22,1348,TR703U,TRAERBOS91G8,ERBOSAN ERCIYAS BORU,TR,TRY,55102010.0,1.0,86757014.0,8.873456715794345e-05
140767,2021-03-22,1348,598449,PLKGNRC00015,KOGENERACJA,PL,PLN,65101015.0,1.0,58254934.0,8.694067699124203e-05
141342,2021-03-22,1348,PK21Q2,PK0045001010,BANK OF PUNJAB,PK,PKR,30101010.0,1.0,59162036.0,8.646832437499178e-05
141358,2021-03-22,1348,PK708O,PK0099001023,DOLMEN CITY,PK,PKR,35102045.0,1.0,34645024.0,8.638846188076066e-05
140703,2021-03-22,1348,PL002C,PLAB00000019,AB,PL,PLN,10101010.0,1.0,159179754.0,8.586728055236224e-05
140752,2021-03-22,1348,EW064,PLWELTN00012,WIELTON,PL,PLN,50206015.0,1.0,53938066.0,8.546337506677217e-05
139987,2021-03-22,1348,MY106R,MYL5079OO008,GETS GLOBAL,MY,MYR,40501015.0,1.0,122099644.0,8.476733505831459e-05
140751,2021-03-22,1348,PL00HR,PLOPNPL00013,OPONEO PL SERIES A B,PL,PLN,40101010.0,1.0,82402532.0,8.427272806509711e-05
140728,2021-03-22,1348,PL904N,PLFERRO00016,FERRO,PL,PLN,40202025.0,1.0,156142944.0,8.370630345432965e-05
140706,2021-03-22,1348,PL00AK,PLBMDLB00018,BIOMED LUBLIN,PL,PLN,20103015.0,1.0,182087854.0,8.322553222564848e-05
139952,2021-03-22,1348,MY804W,MYL5072OO003,HIAP TECK VENTURE,MY,MYR,55102010.0,0.9272751,118921086.0,8.26893041504288e-05
141329,2021-03-22,1348,PK30IU,PK0015201012,GUL AHMED TEXTILE MILLS,PK,PKR,55101020.0,1.0,42124809.0,8.248590405240289e-05
141339,2021-03-22,1348,PK21EQ,PK0060301014,JAHANGIR SIDDIQUI & CO.,PK,PKR,30202015.0,1.0,38156950.0,8.137091207285384e-05
141340,2021-03-22,1348,PK807O,PK0070701013,HIGHNOON LABORATORIES,PK,PKR,20103015.0,1.0,68923866.0,8.033799638217399e-05
141365,2021-03-22,1348,PK104E,PK0118801015,AGHA STEEL INDUSTRIES,PK,PKR,55102010.0,1.0,24246106.0,8.024275847910562e-05
141308,2021-03-22,1348,PK205G,PK0077901012,LOTTE CHEMICAL PAKISTAN,PK,PKR,55201020.0,1.0,36466634.0,7.974950156384357e-05
139978,2021-03-22,1348,MY90LE,MYL7167OO009,JOHORE TIN,MY,MYR,45102020.0,1.0,90165351.0,7.924439008152816e-05
140713,2021-03-22,1348,PL907Q,PLPKBEX00072,PEKABEX,PL,PLN,50101035.0,1.0,52031176.0,7.901526884482711e-05
139992,2021-03-22,1348,MY105Q,MYL5068OO001,LUSTER INDUSTRIES,MY,MYR,50202010.0,1.0,122934642.0,7.868036350656426e-05
141349,2021-03-22,1348,PK901J,PK0016401017,SERVICE INDUSTRIES,PK,PKR,40101015.0,1.0,70965547.0,7.75969633297721e-05
140758,2021-03-22,1348,PL90AT,PLVIGOS00015,VIGOSYS,PL,PLN,10102010.0,1.0,92280034.0,7.733954060599809e-05
139985,2021-03-22,1348,MY013O,MYL7180OO002,SERN KOU RESOURCES,MY,MYR,40202015.0,1.0,101993609.0,7.668477579740495e-05
139905,2021-03-22,1348,MY9070,MYL5105OO001,CAN-ONE,MY,MYR,50203030.0,1.0,86316198.0,7.611354081056225e-05
140750,2021-03-22,1348,PL90CV,PLAMBRA00013,AMBRA,PL,PLN,45101015.0,1.0,50145808.0,7.506778512652582e-05
139923,2021-03-22,1348,MY50J8,MYL7231OO003,WELLCALL HOLDINGS,MY,MYR,50205010.0,1.0,119250947.0,7.500734206766785e-05
141468,2021-03-22,1348,EG00HB,EGS30581C010,CAIRO OILS & SOAP,EG,EGP,45201020.0,1.0,35756380.0,7.495491817714551e-05
140766,2021-03-22,1348,PL10JU,PLTOYA000011,TOYA,PL,PLN,50204040.0,1.0,56607737.0,7.36981750462411e-05
140124,2021-03-22,1348,B03MX2,TRAPETUN91A5,PETUN ET VE UN,TR,TRY,45102020.0,1.0,37344293.0,7.36083827453355e-05
140116,2021-03-22,1348,TR00BV,TRECMAS00010,CEMAS DOKUM SANAYI,TR,TRY,55102015.0,1.0,136795218.0,7.358728735767152e-05
141307,2021-03-22,1348,PK009I,PK0040301019,CENTURY PAPER & BOARD MILLS,PK,PKR,55101015.0,1.0,37337121.0,7.118391490568351e-05
139948,2021-03-22,1348,MY248Y,MYL1724OO003,PARAMOUNT,MY,MYR,35101010.0,1.0,84321429.0,7.113065249210176e-05
140147,2021-03-22,1348,TR10CX,TRAEGSER91F0,EGE SERAMIK SANVETC.,TR,TRY,50101035.0,1.0,44837055.0,7.100287406377464e-05
140138,2021-03-22,1348,TR00SC,TREKTMR00015,KMC.ARU.EKIPMAN SANVETC.,TR,TRY,50206015.0,1.0,87962612.0,7.084306052086582e-05
141321,2021-03-22,1348,PK805M,PK0107501014,AVANCENO,PK,PKR,10101010.0,1.0,35263036.0,7.017093923765938e-05
140737,2021-03-22,1348,PL00NX,PLVOXEL00014,VOXEL,PL,PLN,20103010.0,1.0,61459902.0,6.955915250963332e-05
140139,2021-03-22,1348,TR903W,TREITFK00018,ITTIFAK HOLDING,TR,TRY,40401010.0,1.0,87603206.0,6.925253526048759e-05
140108,2021-03-22,1348,B0YBSZ,TREREYS00015,REYSAS LOGISTICS,TR,TRY,50206060.0,1.0,66301039.0,6.757555848356441e-05
139919,2021-03-22,1348,MY90NG,MYL7229OO007,FAVELLE FAVCO,MY,MYR,50204020.0,1.0,52057512.0,6.746574511540893e-05
140106,2021-03-22,1348,TR009T,TRAMTEKS91B0,ISIKLAR ENE YAPI AS,TR,TRY,40204020.0,1.0,107628416.0,6.701705485779519e-05
140142,2021-03-22,1348,TR00M6,TRAMNDRS91B0,MENDERES,TR,TRY,40204020.0,1.0,47929142.0,6.601821355876153e-05
141357,2021-03-22,1348,PK709P,PK0092901013,AISHA STEEL MILLS,PK,PKR,55102010.0,1.0,32523131.0,6.532965585802513e-05
141474,2021-03-22,1348,EG102X,EGS696S1C016,ORASCOM FINANCIAL HOLDING,EG,EGP,15102015.0,1.0,45387944.0,6.450844855341159e-05
139984,2021-03-22,1348,MY012N,MYL7088OO007,POH HUAT RESOURCES HDG.,MY,MYR,40202015.0,1.0,80764895.0,6.404619264763443e-05
140100,2021-03-22,1348,TR802U,TRAKLBMO91C0,DOGTAS KELEBEK,TR,TRY,40202015.0,1.0,68122125.0,6.392541332800199e-05
140757,2021-03-22,1348,EW060,PLARTPR00012,ARCTIC PAPER,PL,PLN,55101015.0,1.0,34055738.0,6.36363569652718e-05
139983,2021-03-22,1348,MY108T,MYL5277OO008,FOUNDPAC GROUP,MY,MYR,50202025.0,1.0,58236565.0,6.240336198566753e-05
140085,2021-03-22,1348,TR00O8,TRAPENGD91A8,PENGUEN GIDA SANAYI,TR,TRY,45102020.0,1.0,64975475.0,6.19277478771668e-05
140157,2021-03-22,1348,TR00XH,TRAGENTS91C4,GENTAS GENEL METAL SANVETC.,TR,TRY,40202015.0,1.0,55464037.0,6.164541061802788e-05
139972,2021-03-22,1348,MY00XH,MYQ0083OO004,NOTION VTEC,MY,MYR,10102015.0,1.0,80073490.0,6.13798909621615e-05
140125,2021-03-22,1348,TR00H1,TREKRON00014,KRON TELEKOM. HIZMETLERI,TR,TRY,15102015.0,1.0,53189068.0,6.102521463755394e-05
140730,2021-03-22,1348,PL503I,PLMBION00016,MABION,PL,PLN,20103010.0,1.0,205535532.0,6.0138557014499343e-05
140156,2021-03-22,1348,TR010L,TREAEPT00017,ANEL ELKT PROJ TAAHHUT VE TIC.,TR,TRY,50101015.0,1.0,57121838.0,5.9511519311759664e-05
140760,2021-03-22,1348,PL005F,PLMRBUD00015,MIRBUD,PL,PLN,50101010.0,1.0,57162713.0,5.909402448633244e-05
141353,2021-03-22,1348,PK501F,PK0004701014,PAKISTAN REFINERY,PK,PKR,60101020.0,1.0,67815663.0,5.8960101238665066e-05
140712,2021-03-22,1348,PL90J2,PLRNBWT00031,RAINBOW TOURS SR.B C2 E,PL,PLN,40501015.0,1.0,50512549.0,5.579807636866873e-05
139970,2021-03-22,1348,MY90SL,MYQ0012OO003,THREE-A RES.,MY,MYR,45102020.0,1.0,52253686.0,5.489736441584233e-05
141467,2021-03-22,1348,EG1050,EGS659E1C017,EMERALD REAL ESTATE INVESTMENT,EG,EGP,35101010.0,1.0,23869436.0,5.4834976479406534e-05
140755,2021-03-22,1348,PL009J,PLSFTWR00015,PGS SOFTWARE,PL,PLN,10101015.0,1.0,35648178.0,5.4826292840615316e-05
140129,2021-03-22,1348,TR80E6,TREADSE00015,ADESE TICARET,TR,TRY,45201010.0,1.0,40638771.0,5.331379791438152e-05
141347,2021-03-22,1348,PK21R3,PK0075101011,AZGARD NINE,PK,PKR,40204020.0,1.0,98236299.0,5.3262517364852287e-05
141447,2021-03-22,1348,EG6055,EGS30031C016,ARABIAN FOOD INDS.,EG,EGP,45102020.0,1.0,44498508.0,5.3044925093447906e-05
139924,2021-03-22,1348,MY60C2,MYL8397OO001,TIONG NAM LOGIST.HDG.,MY,MYR,50206010.0,1.0,56796060.0,5.205600089973014e-05
140107,2021-03-22,1348,ET022,TRAVANET91A5,METRO TICARI MALI YATIRIMLAR,TR,TRY,45102020.0,1.0,43655951.0,5.1368638792119915e-05
139897,2021-03-22,1348,MY50VK,MYL5095OO004,HEVEABOARD,MY,MYR,55101010.0,1.0,65121917.0,5.121541658854478e-05
141453,2021-03-22,1348,EG9047,EGS72AQ1C016,ARAB FOR ASTMGMT.&. DEV.,EG,EGP,35101010.0,1.0,38718251.0,4.880066203658533e-05
139889,2021-03-22,1348,MY9092,MYL5125OO009,PANTECH GROUP,MY,MYR,55102010.0,1.0,55063217.0,4.813633073216349e-05
140763,2021-03-22,1348,B0BV8T,PLDECOR00013,DECORA,PL,PLN,50101035.0,1.0,46482185.0,4.811428711658212e-05
141338,2021-03-22,1348,PK704K,PK0100401014,AMRELI STEELS,PK,PKR,55102010.0,1.0,21350040.0,4.749062638070564e-05
140084,2021-03-22,1348,ET008,TRATEKTU91K2,TEK-ART INSAAT TIC. TURISM,TR,TRY,40501025.0,1.0,42847967.0,4.68025375661537e-05
140159,2021-03-22,1348,TR011M,TREAVOD00018,AVOD GIDA TAR,TR,TRY,45102020.0,1.0,45497179.0,4.6574232504855394e-05
140135,2021-03-22,1348,518606,TRAIHEVA91H5,IHLAS EV,TR,TRY,40202020.0,1.0,48039453.0,4.534519025819949e-05
141364,2021-03-22,1348,PK00AJ,PK0015801019,FAUJI FOODS,PK,PKR,45102020.0,1.0,47322941.0,4.477420053899316e-05
140140,2021-03-22,1348,TR00P9,TRAUSAKW91F6,USAK SERAMIK SANAYI,TR,TRY,50101035.0,1.0,56600372.0,4.456134288107529e-05
141316,2021-03-22,1348,PK70AQ,PK0104801011,PAKISTAN STOCK EXCHANGE LTD.,PK,PKR,30202015.0,1.0,72604403.0,4.4472599125717385e-05
141346,2021-03-22,1348,PK806N,PK0007101014,GHANDHARA INDUSTRIES,PK,PKR,50206015.0,1.0,25560003.0,4.2481214529962055e-05
141475,2021-03-22,1348,EG1061,EGS691G1C015,BELTON FINANCIAL HOLDING,EG,EGP,30202010.0,1.0,41342698.0,4.2464907096235695e-05
140165,2021-03-22,1348,TR00WG,TRABROVA91S5,YESIL YAPI,TR,TRY,50101010.0,1.0,55040145.0,4.2325603001309535e-05
139909,2021-03-22,1348,MY705W,MYL5226OO005,GABUNGAN AQRS,MY,MYR,50101015.0,1.0,52884793.0,4.2079938793599304e-05
140726,2021-03-22,1348,PL50BQ,PLTORPL00016,TORPOL,PL,PLN,50101010.0,1.0,46237019.0,4.194923659616559e-05
141330,2021-03-22,1348,PK20BM,PK0048001017,NISHA CHUNIAN,PK,PKR,55101020.0,1.0,46695564.0,4.172971998270976e-05
141309,2021-03-22,1348,PK008H,PK0028801014,TARIQ GLASS INDUSTRIES,PK,PKR,40202015.0,1.0,33865156.0,4.1610453708298846e-05
140110,2021-03-22,1348,TR00RB,TREGREL00017,GERSAN ELEKTRIK,TR,TRY,50202040.0,1.0,49040841.0,4.1521080481452785e-05
141459,2021-03-22,1348,EG5021,EGS694A1C018,PORTO GROUP,EG,EGP,35101010.0,1.0,38723943.0,4.1028286191987434e-05
141327,2021-03-22,1348,PK502G,PK0005201014,FEROZSONS LAB,PK,PKR,20103015.0,1.0,44949238.0,4.0882066233665375e-05
140152,2021-03-22,1348,TR015Q,TREPEGY00022,PEKER GAYRIMENKUL YATIRIM ORT.,TR,TRY,35101010.0,1.0,49780317.0,4.0817900892653994e-05
140144,2021-03-22,1348,TR602S,TREPGYO00013,PANORA GYM YAT,TR,TRY,35102045.0,1.0,46336137.0,4.0784416150330234e-05
139943,2021-03-22,1348,MY606W,MYL9261OO008,GADANG HOLDINGS,MY,MYR,50101010.0,1.0,56823639.0,4.061852725158279e-05
141332,2021-03-22,1348,PK802J,PK0033901015,POWER CEMENT,PK,PKR,50101030.0,1.0,27722877.0,3.9983570362532465e-05
141345,2021-03-22,1348,PK50CQ,PK0026201019,GENERAL TYRE & RUBBER,PK,PKR,40101015.0,1.0,30087383.0,3.962436087766305e-05
140753,2021-03-22,1348,PL00JT,PLQRCUS00012,QUERCUS,PL,PLN,30202010.0,1.0,40335910.0,3.923469754872547e-05
141359,2021-03-22,1348,PK21FR,PK0100601019,PAKGEN POWER,PK,PKR,65101015.0,1.0,28209640.0,3.766534041770929e-05
140744,2021-03-22,1348,PL00KU,PLSNKTK00019,SYNEKTIK,PL,PLN,20101025.0,1.0,32451877.0,3.7357563684865076e-05
139884,2021-03-22,1348,MY50PE,MYL7036OO006,BORNEO OIL,MY,MYR,50203000.0,1.0,65860878.0,3.6998167617223866e-05
141464,2021-03-22,1348,EG00IC,EGS65341C017,EGYPTIANS HOUSING DEV.,EG,EGP,35101010.0,1.0,15866862.0,3.6590211190455146e-05
141469,2021-03-22,1348,EG1072,EGS74191C015,RAYA CONTACT CENTER,EG,EGP,50205020.0,1.0,21353922.0,3.611916963521648e-05
140150,2021-03-22,1348,TR00YI,TRAMERKO91A5,MERKO GIDA SANVETC.,TR,TRY,45102020.0,1.0,55811184.0,3.581193191525302e-05
141471,2021-03-22,1348,EG104Z,EGS3F021C017,INDL.ENGR.FOR CON. &. DEV.SAE,EG,EGP,50101035.0,1.0,20588117.0,3.531462378677845e-05
141315,2021-03-22,1348,PK003C,PK0045501019,CHERAT PACKAGING,PK,PKR,50203030.0,1.0,41716477.0,3.387689670060732e-05
141473,2021-03-22,1348,EG401Z,EGS21351C019,ARABIA INVESTMENTS HOLDING,EG,EGP,30202000.0,1.0,28184324.0,3.2985120373615186e-05
141311,2021-03-22,1348,PK705L,PK0111201015,HI TECH LUBRICANTS,PK,PKR,60101020.0,1.0,21366149.0,3.283879830590913e-05
140734,2021-03-22,1348,PL00EO,PLCTINT00018,CI GAMES,PL,PLN,40203040.0,1.0,47217935.0,3.2790247779003617e-05
141368,2021-03-22,1348,PK103D,PK0075801016,SAZGAR ENGINEERING WORKS,PK,PKR,40101020.0,1.0,19070834.0,3.1013548183332355e-05
140161,2021-03-22,1348,TR014P,TRELKMH00013,LOKMAN HEKIM ENGR SAGLIK TURIZ,TR,TRY,20101010.0,1.0,50203361.0,3.097643071695481e-05
141367,2021-03-22,1348,PK002B,PK0011101018,SECURITY PAPER,PK,PKR,55101015.0,1.0,15824561.0,3.0573891425134006e-05
140162,2021-03-22,1348,TR10DY,TRAIHGYO91Q6,YESIL GAYRIMENKUL YTM.,TR,TRY,35102000.0,1.0,33267314.0,3.0238666194396097e-05
141466,2021-03-22,1348,EG20QM,EGS21531C016,ELSAEED CONTRACT & REAL ESTATE,EG,EGP,50101010.0,1.0,15933352.0,2.8382733730399318e-05
141333,2021-03-22,1348,PK005E,PK0083801016,HUM NETWORK,PK,PKR,40301010.0,0.8541049,20348685.0,2.4767291668741034e-05
140168,2021-03-22,1348,TR10EZ,TRAKRSTL91A6,KRISTAL KOLA,TR,TRY,45101020.0,1.0,30541529.0,2.454736019079437e-05
141310,2021-03-22,1348,PK21DP,PK0098301010,NISHAT CHUNIAN POWER,PK,PKR,65101015.0,1.0,17910854.0,2.1642679079657975e-05
141352,2021-03-22,1348,PK50IW,PK0032101013,CRESCENT STEEL,PK,PKR,55102010.0,1.0,31516990.0,2.145809873379642e-05
141362,2021-03-22,1348,PK101B,PK0024001015,SHABBIR TILES & CERAMICS,PK,PKR,50101035.0,1.0,20972367.0,2.1448873651209843e-05
141337,2021-03-22,1348,PK503H,PK0022801010,TREET,PK,PKR,45201020.0,1.0,16703449.0,1.7986625993215343e-05
141366,2021-03-22,1348,PK102C,PK0028201017,DYNEA PAKISTAN,PK,PKR,55201000.0,1.0,16314909.0,1.4825196684631951e-05
143411,2021-06-21,1341,MX503R,MX01AG050009,GRUPO ROTOPLAS,MX,MXN,65102030.0,1.0,260966372.0,0.00041934377171681765
141827,2021-06-21,1341,HK1BAN,KYG8903A1013,TIMES NEIGHBORHOOD HOLDINGS,CN,CNY,35101015.0,1.0,384851968.0,0.0004189203036550303
143643,2021-06-21,1341,IN30HP,INE599M01018,JUST DIAL LIMITED,IN,INR,10101020.0,0.8492147,422262909.0,0.00041826236313972725
142779,2021-06-21,1341,TR80A2,TRESOKM00022,SOK MARKETLER TICARET,TR,TRY,45201010.0,1.0,426844824.0,0.0004180330150091604
143807,2021-06-21,1341,HK1ACO,KYG2R55E1030,CHINA EVERBRIGHT GREENTECH,CN,HKD,65103035.0,1.0,185201724.0,0.00041689133869668226
142338,2021-06-21,1341,TW103T,TW0001789006,SCINOPHARM TAIWAN,TW,TWD,20103010.0,1.0,353413265.0,0.0004113371280015385
142133,2021-06-21,1341,TW11D4,TW0008070004,Chang Wah Elec,TW,TWD,10102015.0,1.0,280694576.0,0.00041055789354622923
142449,2021-06-21,1341,TH20W8,TH0256A10Z04,QUALITY HOUSES,TH,THB,35101010.0,0.5331911,311888764.0,0.00041048446630234827
144043,2021-06-21,1341,ID3031,ID1000107600,WIJAYA KARYA,ID,IDR,50101010.0,1.0,238980898.0,0.00040869594451941715
142346,2021-06-21,1341,TW11RI,TW0006257009,Sigurd,TW,TWD,10102010.0,1.0,828919463.0,0.0004080758795852453
142712,2021-06-21,1341,BR05Z6,BRLJQQACNOR5,LOJAS QUERO-QUERO ON,BR,BRL,40401010.0,1.0,923560043.0,0.000407008460866191
142433,2021-06-21,1341,TH214H,TH0307010Z09,SINO-THAI ENGR.CON.,TH,THB,50101010.0,0.5788541,340489265.0,0.0004064638676230852
142718,2021-06-21,1341,BR10VY,BRENATACNOR0,ENAUTA PARTICIPACOES ON,BR,BRL,60101010.0,1.0,304254927.0,0.0004058210898097117
142971,2021-06-21,1341,KR09J3,KR7348950007,JR GLOBAL,KR,KRW,35102030.0,1.0,766115280.0,0.0004047748808764097
144123,2021-06-21,1341,PH30CL,PHY1765W1054,COSCO CAPITAL,PH,PHP,45201010.0,0.9478673,316300968.0,0.00040447561155050024
142007,2021-06-21,1341,CN12Y0,CNE100000TW9,CHINA SUNTIEN GRN.EN.'H',CN,CNY,65102020.0,1.0,688520662.0,0.0004043580408511537
143610,2021-06-21,1341,IN05DN,INE383A01012,India Cements,IN,INR,50101030.0,0.6823567,267913711.0,0.000404075033036651
144129,2021-06-21,1341,PH04W6,PHY1001D1010,AREIT,PH,PHP,35102000.0,0.8163265,303336484.0,0.0004027879140485832
142138,2021-06-21,1341,TW04ZS,TW0002820008,China Bills Fin,TW,TWD,30202015.0,1.0,511526043.0,0.00040245353836588685
142386,2021-06-21,1341,TW11PG,TW0006202005,Holtek,TW,TWD,10102010.0,1.0,733947578.0,0.0004024011194820722
143615,2021-06-21,1341,IN035D,INE055A01016,Century Textiles,IN,INR,55101015.0,1.0,434992929.0,0.0004023505699692066
142146,2021-06-21,1341,TW1820,TW0001215002,CHAROEN PKPH.ENTER.(TW.),TW,TWD,45102010.0,1.0,552649260.0,0.00040205810564077836
142169,2021-06-21,1341,TW1998,TW0001808004,RUN LONG CONSTRUCTION,TW,TWD,50101010.0,1.0,373042726.0,0.00040167593048294194
142341,2021-06-21,1341,TW06HC,TW0003376000,Shin Zu Shing,TW,TWD,50202010.0,1.0,658321907.0,0.00040121795534986084
143346,2021-06-21,1341,PL701I,PLBNFTS00018,BENEFIT SYSTEMS,PL,PLN,50205020.0,1.0,394111987.0,0.00040080251746525767
142454,2021-06-21,1341,TH203F,TH0418G10Z03,JASMINE INTERNATIONAL,TH,THB,15101010.0,1.0,381640562.0,0.00040077011239403706
143810,2021-06-21,1341,CN8D9T,KYG3311L1041,FANTASIA HOLDINGS GP.,CN,HKD,35101010.0,1.0,165420860.0,0.0003985821744418156
144101,2021-06-21,1341,EG005Z,EGS691S1C011,Talaat Moustafa Group,EG,EGP,35101010.0,1.0,391702454.0,0.0003973969426365744
144014,2021-06-21,1341,GR701F,GRS518003009,IPTO HOLDING,GR,EUR,65101015.0,1.0,361994691.0,0.000396258105176603
142476,2021-06-21,1341,TH407L,TH0697010Z03,RATCHTHANI LEASING,TH,THB,50206050.0,0.7775309,304682607.0,0.00039618661025401906
142270,2021-06-21,1341,TW03XP,TW0002455003,Visual Photonics,TW,TWD,10102010.0,1.0,807464248.0,0.00039555075793346576
142300,2021-06-21,1341,TW1594,TW0002428000,THINKING ELT.INDUSTRIAL,TW,TWD,10102015.0,1.0,538947437.0,0.00039478960574455645
144040,2021-06-21,1341,ID01B7,ID1000154909,METRO HEALTHCARE INDONESIA,ID,IDR,20101010.0,1.0,261298848.0,0.0003926778851845535
144013,2021-06-21,1341,712495,GRS204003008,GR. SARANTIS,GR,EUR,45201020.0,1.0,368207771.0,0.0003920592710883465
142243,2021-06-21,1341,TW05UO,TW0003026001,Holystone,TW,TWD,10102010.0,1.0,727904757.0,0.00039195381815404533
143757,2021-06-21,1341,CN8CXG,KYG211411098,CHINA LILANG,CN,HKD,40204020.0,1.0,296292207.0,0.00039174125460700207
142316,2021-06-21,1341,TW08KH,TW0009907006,Ton Yi Ind,TW,TWD,55102050.0,1.0,386490162.0,0.000391384293540356
142150,2021-06-21,1341,TW03KC,TW0002392008,Cheng Uei,TW,TWD,10102015.0,1.0,504908371.0,0.00038823671584868174
142468,2021-06-21,1341,TH513J,TH6253010008,PLAN B MEDIA,TH,THB,40301020.0,0.8855955,407458616.0,0.00038803608270601816
143829,2021-06-21,1341,HK00MN,CNE100000478,SHENZHEN EXPRESSWAY 'H',CN,HKD,50206060.0,1.0,527089310.0,0.0003878480226796793
142461,2021-06-21,1341,TH21O1,TH0480B10Z01,MBK,TH,THB,50203000.0,0.8045052,310668104.0,0.00038691750888675356
